@relation feature_values_OpenML_MetaLearning_2016

@attribute instance_id string
@attribute repetition numeric
@attribute NumberOfFeatures numeric
@attribute NumberOfInstances numeric
@attribute NumberOfInstancesWithMissingValues numeric
@attribute NumberOfMissingValues numeric
@attribute NumberOfNumericFeatures numeric
@attribute DefaultAccuracy numeric
@attribute MajorityClassSize numeric
@attribute MinorityClassSize numeric
@attribute NumberOfClasses numeric
@attribute Dimensionality numeric
@attribute IncompleteInstanceCount numeric
@attribute InstanceCount numeric
@attribute MaxNominalAttDistinctValues numeric
@attribute MeanKurtosisOfNumericAtts numeric
@attribute MeanMeansOfNumericAtts numeric
@attribute MeanNominalAttDistinctValues numeric
@attribute MeanSkewnessOfNumericAtts numeric
@attribute MeanStdDevOfNumericAtts numeric
@attribute MinNominalAttDistinctValues numeric
@attribute NumAttributes numeric
@attribute NumBinaryAtts numeric
@attribute NumMissingValues numeric
@attribute NumNominalAtts numeric
@attribute NumNumericAtts numeric
@attribute PercentageOfBinaryAtts numeric
@attribute PercentageOfMissingValues numeric
@attribute PercentageOfNominalAtts numeric
@attribute PercentageOfNumericAtts numeric
@attribute StdvNominalAttDistinctValues numeric
@attribute HoeffdingAdwin.changes numeric
@attribute HoeffdingAdwin.warnings numeric
@attribute HoeffdingDDM.changes numeric
@attribute HoeffdingDDM.warnings numeric
@attribute NaiveBayesAdwin.changes numeric
@attribute NaiveBayesAdwin.warnings numeric
@attribute NaiveBayesDdm.changes numeric
@attribute NaiveBayesDdm.warnings numeric
@attribute ClassCount numeric
@attribute ClassEntropy numeric
@attribute EquivalentNumberOfAtts numeric
@attribute MeanAttributeEntropy numeric
@attribute MeanMutualInformation numeric
@attribute NegativePercentage numeric
@attribute NoiseToSignalRatio numeric
@attribute PositivePercentage numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute J48.00001.Kappa numeric
@attribute J48.0001.Kappa numeric
@attribute J48.001.Kappa numeric
@attribute JRipAUC numeric
@attribute JRipErrRate numeric
@attribute JRipKappa numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute SimpleLogisticAUC numeric
@attribute SimpleLogisticErrRate numeric
@attribute SimpleLogisticKappa numeric
@attribute kNN_1NAUC numeric
@attribute kNN_1NErrRate numeric
@attribute kNN_1NKappa numeric
@attribute kNN_2NAUC numeric
@attribute kNN_2NErrRate numeric
@attribute kNN_2NKappa numeric
@attribute kNN_3NAUC numeric
@attribute kNN_3NErrRate numeric
@attribute kNN_3NKappa numeric
@attribute NBTreeAUC numeric
@attribute NBTreeErrRate numeric
@attribute NBTreeKappa numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute SVMe1AUC numeric
@attribute SVMe1ErrRate numeric
@attribute SVMe1Kappa numeric
@attribute SVMe2AUC numeric
@attribute SVMe2ErrRate numeric
@attribute SVMe2Kappa numeric
@attribute SVMe3AUC numeric
@attribute SVMe3ErrRate numeric
@attribute SVMe3Kappa numeric

@data
854,1,8,158,87,87,5,0.601266,95,63,2,0.050633,87,158,7,-0.022856,25.636835,4.5,0.236711,8.597206,2,8,1,87,2,5,0.125,0.068829,0.25,0.625,3.535534,0,0,0,1,0,0,0,1,2,0.970205,5.092684,1.709914,0.19051,0.601266,7.975473,0.398734,0.929073,0.06962,0.858215,0.936926,0.063291,0.936926,0.063291,0.936926,0.063291,0.93726,0.063291,0.87144,0.93726,0.063291,0.87144,0.965581,0.056962,0.883994,0.870767,0.870767,0.870767,0.957728,0.063291,0.870767,0.929073,0.06962,0.858215,0.947034,0.06962,0.858215,0.952297,0.063291,0.870767,1,0.006329,0.986836,0.920802,0.075949,0.841604,0.974436,0.107595,0.767526,0.981537,0.044304,0.908337,0.961654,0.101266,0.788805,0.98797,0.037975,0.922052,0.987803,0.082278,0.827017,0.962393,0.06962,0.851224,0.957189,0.082278,0.824174
855,1,11,500,0,0,10,0.552,276,224,2,0.022,0,500,-1,-0.515768,0,-1,0.281221,1,-1,11,0,0,0,10,0,0,0,0.909091,-1,0,0,0,0,0,0,0,0,2,0.992184,-1,-1,-1,0.552,-1,0.448,0.643359,0.372,0.280542,0.865125,0.154,0.865125,0.154,0.865125,0.154,0.828837,0.218,0.560526,0.828837,0.218,0.560526,0.828837,0.218,0.560526,0.688501,0.688501,0.688501,0.833916,0.18,0.631099,0.786847,0.22,0.56327,0.786847,0.22,0.56327,0.786847,0.22,0.56327,0.707816,0.336,0.313142,0.738128,0.258,0.477259,0.738128,0.258,0.477259,0.738128,0.258,0.477259,0.894217,0.166,0.663379,0.6919,0.348,0.304579,0.645122,0.35,0.290855,0.645122,0.35,0.290855,0.645122,0.35,0.290855
857,1,8,40,0,0,7,0.65,26,14,2,0.2,0,40,-1,-1.043013,12.969571,-1,0.039882,9.587091,-1,8,0,0,0,7,0,0,0,0.875,-1,0,0,0,0,0,0,0,0,2,0.934068,-1,-1,-1,0.65,-1,0.35,0.854396,0.1,0.772727,0.854396,0.1,0.854396,0.1,0.854396,0.1,0.763736,0.25,0.390244,0.763736,0.25,0.390244,0.763736,0.25,0.390244,0.772727,0.772727,0.772727,0.909341,0.075,0.832402,0.839286,0.175,0.565217,0.883242,0.1,0.772727,0.89011,0.1,0.78022,0.925824,0.125,0.73822,0.818681,0.15,0.659091,0.832418,0.15,0.634146,0.865385,0.1,0.764706,0.910714,0.075,0.82659,0.935852,0.05,0.886364,0.910096,0.075,0.832402,0.875824,0.2,0.574468,0.858104,0.175,0.608939
858,1,14,294,293,782,6,0.639456,188,106,2,0.047619,293,294,4,1.030483,95.162434,2.714286,0.554279,19.599081,2,14,3,782,7,6,0.214286,0.18999,0.5,0.428571,0.755929,1,0,1,0,1,0,1,0,2,0.943134,7.574448,0.886697,0.124515,0.639456,6.121192,0.360544,0.788815,0.180272,0.596593,0.769545,0.187075,0.769545,0.187075,0.735975,0.20068,0.793582,0.227891,0.518645,0.793582,0.227891,0.518645,0.793582,0.227891,0.518645,0.579585,0.579585,0.54513,0.748871,0.20068,0.552823,0.724508,0.278912,0.319521,0.790044,0.20068,0.547078,0.807206,0.217687,0.531754,0.89299,0.190476,0.588606,0.776897,0.214286,0.543726,0.823966,0.190476,0.572852,0.861075,0.173469,0.629137,0.862003,0.183673,0.588107,0.893567,0.170068,0.631172,0.887395,0.180272,0.606614,0.877057,0.170068,0.631172,0.796695,0.207483,0.550954
859,1,10,74,0,0,8,0.581081,43,31,2,0.135135,0,74,74,2.139339,926.39527,74,1.008343,105.885738,74,10,0,0,1,8,0,0,0.1,0.8,0,0,0,0,1,0,0,0,1,2,0.980947,1,6.209453,0.980947,0.581081,5.33006,0.418919,0.976369,0.027027,0.944981,0.976369,0.027027,0.976369,0.027027,0.976369,0.027027,0.486122,0.418919,0,0.486122,0.418919,0,0.486122,0.418919,0,0.944981,0.944981,0.944981,0.976369,0.027027,0.944981,0.824456,0.243243,0.471848,0.736309,0.310811,0.308692,0.805701,0.243243,0.466773,0.987247,0.027027,0.944981,0.948987,0.054054,0.889963,0.986497,0.081081,0.828836,0.98162,0.054054,0.889963,0.988747,0.067568,0.86427,0.972243,0.067568,0.861837,0.9985,0.013514,0.972367,0.993998,0.121622,0.74206,0.982746,0.121622,0.73964
860,1,3,380,0,0,2,0.513158,195,185,2,0.007895,0,380,-1,-0.915885,46.176316,-1,0.045622,2.084791,-1,3,0,0,0,2,0,0,0,0.666667,-1,0,0,1,1,0,0,1,11,2,0.9995,-1,-1,-1,0.513158,-1,0.486842,0.851712,0.178947,0.64265,0.851712,0.178947,0.851712,0.178947,0.851712,0.178947,0.890076,0.165789,0.668329,0.890076,0.165789,0.668329,0.890076,0.165789,0.668329,0.64265,0.64265,0.64265,0.815094,0.168421,0.662175,0.893624,0.152632,0.69537,0.893624,0.152632,0.69537,0.893624,0.152632,0.69537,0.922107,0.152632,0.694271,0.887623,0.152632,0.69537,0.887623,0.152632,0.69537,0.887623,0.152632,0.69537,0.843423,0.173684,0.652198,0.926805,0.157895,0.683816,0.828898,0.171053,0.657705,0.828898,0.171053,0.657705,0.828898,0.171053,0.657705
861,1,23,93,11,14,16,0.623656,58,35,2,0.247312,11,93,31,0.37421,709.226357,7.833333,0.371625,111.720776,2,23,2,14,6,16,0.086957,0.006545,0.26087,0.695652,11.444067,0,0,0,0,0,0,0,0,2,0.955419,6.05319,1.958222,0.157837,0.623656,11.406586,0.376344,0.731773,0.268817,0.482989,0.731773,0.268817,0.731773,0.268817,0.731773,0.268817,0.496552,0.354839,0.083059,0.496552,0.354839,0.083059,0.496552,0.354839,0.083059,0.482989,0.482989,0.482989,0.756158,0.225806,0.510649,0.78399,0.247312,0.457795,0.75665,0.27957,0.404433,0.706404,0.247312,0.451398,0.825616,0.247312,0.47612,0.7,0.247312,0.451398,0.773905,0.247312,0.417007,0.784236,0.236559,0.484375,0.850246,0.204301,0.562299,0.848768,0.215054,0.561734,0.830971,0.258065,0.456405,0.844828,0.247312,0.481957,0.846798,0.215054,0.541872
862,1,11,87,0,0,8,0.517241,45,42,2,0.126437,0,87,2,0.255014,58.565263,2,-0.301477,1.224661,2,11,2,0,2,8,0.181818,0,0.181818,0.727273,0,0,0,0,0,0,0,0,0,2,0.999142,107.752579,0.94241,0.009273,0.517241,100.634274,0.482759,0.637831,0.367816,0.250404,0.64418,0.390805,0.64418,0.390805,0.64418,0.390805,0.638095,0.344828,0.299517,0.638095,0.344828,0.299517,0.638095,0.344828,0.299517,0.21746,0.21746,0.21746,0.632275,0.356322,0.275584,0.715873,0.310345,0.377088,0.669577,0.436782,0.1184,0.589418,0.390805,0.209936,0.754497,0.275862,0.447619,0.603175,0.37931,0.24228,0.670899,0.356322,0.277912,0.727778,0.367816,0.268139,0.754233,0.37931,0.238663,0.842328,0.252874,0.494453,0.812169,0.298851,0.402536,0.77037,0.37931,0.241079,0.700529,0.356322,0.29045
863,1,11,250,0,0,10,0.532,133,117,2,0.044,0,250,-1,-0.56154,-0,-1,0.296443,1,-1,11,0,0,0,10,0,0,0,0.909091,-1,0,0,0,0,0,0,0,0,2,0.997043,-1,-1,-1,0.532,-1,0.468,0.663807,0.356,0.269678,0.801716,0.232,0.801716,0.232,0.759495,0.232,0.669012,0.328,0.344671,0.669012,0.328,0.344671,0.666795,0.304,0.374712,0.535048,0.535048,0.534092,0.758724,0.248,0.505014,0.617634,0.364,0.266366,0.701176,0.336,0.334137,0.759848,0.268,0.463175,0.706317,0.348,0.299336,0.676467,0.324,0.351668,0.694075,0.372,0.273483,0.687874,0.344,0.3056,0.825204,0.224,0.545956,0.661654,0.38,0.240389,0.6943,0.34,0.315444,0.683761,0.384,0.222445,0.638327,0.428,0.137375
864,1,8,60,0,0,6,0.55,33,27,2,0.133333,0,60,2,0.392315,67.699722,2,-0.698178,16.184811,2,8,1,0,1,6,0.125,0,0.125,0.75,0,0,0,0,1,0,0,0,1,2,0.992774,1226.024649,1,0.00081,0.55,1233.947822,0.45,0.598204,0.333333,0.303136,0.577441,0.333333,0.577441,0.333333,0.577441,0.333333,0.595398,0.383333,0.160584,0.595398,0.383333,0.160584,0.595398,0.383333,0.160584,0.298246,0.298246,0.298246,0.58642,0.383333,0.222973,0.541526,0.416667,0.094203,0.673962,0.35,0.255319,0.631313,0.366667,0.264214,0.720539,0.333333,0.322034,0.446128,0.55,-0.107383,0.526936,0.516667,-0.013072,0.558361,0.4,0.186441,0.645342,0.3,0.381443,0.718294,0.333333,0.312715,0.707071,0.283333,0.421769,0.728395,0.266667,0.457627,0.709315,0.35,0.295302
865,1,4,100,0,0,1,0.93,93,7,2,0.04,0,100,99,-1.875268,5.56,51,0.107677,3.967851,3,4,0,0,2,1,0,0,0.5,0.25,67.882251,0,0,0,0,0,0,0,4,2,0.365924,1.872193,3.84437,0.195452,0.93,18.669133,0.07,0.493088,0.07,0,0.461598,0.07,0.461598,0.07,0.461598,0.07,0.461598,0.07,0,0.461598,0.07,0,0.461598,0.07,0,0,0,0,0.461598,0.07,0,0.506144,0.07,0,0.506144,0.07,0,0.506144,0.07,0,0.461598,0.07,0,0.646697,0.13,-0.069079,0.646697,0.13,-0.069079,0.646697,0.13,-0.069079,0.609831,0.07,0,0.582481,0.24,-0.028278,0.5,0.07,0,0.5,0.07,0,0.5,0.07,0
867,1,3,130,0,0,0,0.807692,105,25,2,0.023077,0,130,26,0,0,15.5,0,0,5,3,0,0,2,0,0,0,0.666667,0,14.849242,0,0,1,2,0,0,1,2,2,0.706274,3.348186,3.511184,0.210942,0.807692,15.645233,0.192308,0.794857,0.130769,0.585366,0.487619,0.192308,0.487619,0.192308,0.487619,0.192308,0.487619,0.192308,0,0.487619,0.192308,0,0.487619,0.192308,0,0,0,0,0.824952,0.123077,0.615527,0.71219,0.169231,0.419878,0.71219,0.169231,0.419878,0.71219,0.169231,0.419878,0.794857,0.130769,0.585366,0.852,0.123077,0.60381,0.852,0.123077,0.60381,0.852,0.123077,0.60381,0.779238,0.130769,0.585366,0.864117,0.146154,0.473348,0.87219,0.138462,0.567468,0.887429,0.176923,0.524642,0.888,0.192308,0.496124
868,1,26,100,0,0,25,0.54,54,46,2,0.26,0,100,-1,-1.01217,-0,-1,0.125068,1,-1,26,0,0,0,25,0,0,0,0.961538,-1,0,0,0,0,0,0,0,0,2,0.995378,-1,-1,-1,0.54,-1,0.46,0.666063,0.37,0.268196,0.752617,0.27,0.752617,0.27,0.745974,0.26,0.669686,0.35,0.298878,0.669686,0.35,0.298878,0.669686,0.35,0.298878,0.453883,0.453883,0.469821,0.779992,0.25,0.491042,0.648551,0.36,0.268293,0.647947,0.42,0.175824,0.703301,0.35,0.287459,0.681562,0.34,0.308943,0.572464,0.42,0.146341,0.552738,0.5,0.018838,0.627214,0.39,0.198191,0.828502,0.21,0.575243,0.704106,0.32,0.36,0.683977,0.34,0.317817,0.673575,0.39,0.21875,0.699155,0.35,0.301118
869,1,11,500,0,0,10,0.572,286,214,2,0.022,0,500,-1,-1.008861,0,-1,0.111468,1,-1,11,0,0,0,10,0,0,0,0.909091,-1,0,0,0,0,0,0,0,1,2,0.98499,-1,-1,-1,0.572,-1,0.428,0.766045,0.212,0.563427,0.907849,0.132,0.907849,0.132,0.892556,0.13,0.769092,0.21,0.567802,0.75549,0.204,0.569169,0.81743,0.192,0.596964,0.730727,0.730727,0.735583,0.880106,0.136,0.721585,0.783217,0.216,0.556242,0.828598,0.21,0.566259,0.876732,0.16,0.66894,0.731619,0.214,0.557471,0.685429,0.302,0.375496,0.763324,0.286,0.441825,0.784148,0.252,0.47858,0.882018,0.134,0.728084,0.751209,0.198,0.595852,0.751274,0.226,0.532656,0.753921,0.272,0.438536,0.730083,0.33,0.315966
870,1,6,500,0,0,5,0.534,267,233,2,0.012,0,500,-1,-1.087692,-0,-1,0.002074,1,-1,6,0,0,0,5,0,0,0,0.833333,-1,0,0,0,2,0,0,0,2,2,0.996662,-1,-1,-1,0.534,-1,0.466,0.752222,0.248,0.501696,0.840269,0.174,0.840269,0.174,0.840269,0.174,0.752222,0.248,0.501696,0.787425,0.206,0.581396,0.851425,0.17,0.65963,0.646617,0.646617,0.646617,0.839715,0.166,0.663978,0.738205,0.272,0.456444,0.825385,0.224,0.548686,0.869822,0.182,0.640111,0.686599,0.244,0.50839,0.810034,0.188,0.621426,0.864357,0.234,0.539515,0.87245,0.182,0.635007,0.915586,0.126,0.746483,0.729067,0.292,0.413287,0.726511,0.304,0.387837,0.742441,0.282,0.428224,0.744466,0.308,0.377053
871,1,6,3848,0,0,5,0.5,1924,1924,2,0.001559,0,3848,-1,-0.098796,0.000806,-1,0.020607,6.529446,-1,6,0,0,0,5,0,0,0,0.833333,-1,2,0,1,0,2,0,1,0,2,1,-1,-1,-1,0.5,-1,0.5,0.501819,0.498441,0.003119,0.5,0.5,0.5,0.5,0.5,0.5,0.501819,0.498441,0.003119,0.497377,0.501819,-0.003638,0.498903,0.50104,-0.002079,0,0,0,0.505163,0.495842,0.008316,0.502334,0.498441,0.003119,0.511252,0.492464,0.015073,0.503176,0.494023,0.011954,0.496631,0.503378,-0.006757,0.488306,0.511694,-0.023389,0.49522,0.506757,-0.013514,0.497501,0.504678,-0.009356,0.5,0.5,0,0.484477,0.52157,-0.043139,0.506829,0.495322,0.009356,0.494623,0.509096,-0.018191,0.503159,0.498701,0.002599
872,1,14,506,0,0,11,0.586957,297,209,2,0.027668,0,506,9,4.255558,81.940272,5.5,0.64954,30.817764,2,14,1,0,2,11,0.071429,0,0.142857,0.785714,4.949747,0,0,3,7,0,0,3,7,2,0.978071,14.207265,1.549707,0.068843,0.586957,21.510739,0.413043,0.845368,0.179842,0.625112,0.845368,0.179842,0.845368,0.179842,0.845368,0.179842,0.845239,0.167984,0.644739,0.845239,0.167984,0.644739,0.836048,0.185771,0.610801,0.625112,0.625112,0.625112,0.846681,0.160079,0.66583,0.719846,0.316206,0.354273,0.845666,0.181818,0.620721,0.896573,0.177866,0.628966,0.918837,0.148221,0.695391,0.777335,0.211462,0.559828,0.837232,0.215415,0.535655,0.860165,0.20751,0.575347,0.877085,0.166008,0.658114,0.857295,0.233202,0.539922,0.920062,0.15415,0.681633,0.929825,0.128458,0.734882,0.935254,0.114625,0.763265
873,1,51,250,0,0,50,0.568,142,108,2,0.204,0,250,-1,-1.10926,0,-1,0.069613,1,-1,51,0,0,0,50,0,0,0,0.980392,-1,0,0,0,1,0,0,0,0,2,0.986617,-1,-1,-1,0.568,-1,0.432,0.673318,0.316,0.358224,0.836105,0.184,0.85283,0.172,0.849309,0.164,0.660537,0.34,0.307953,0.660537,0.34,0.307953,0.748402,0.268,0.472042,0.624232,0.651449,0.668392,0.791667,0.244,0.506632,0.622066,0.44,0.143302,0.595331,0.4,0.16455,0.646127,0.412,0.188363,0.645866,0.372,0.249467,0.450574,0.536,-0.099514,0.49374,0.54,-0.03066,0.507629,0.5,-0.015468,0.862266,0.208,0.578032,0.613719,0.404,0.184905,0.627152,0.432,0.133171,0.596386,0.456,0.098786,0.58298,0.46,0.089902
874,1,6,50,0,0,5,0.58,29,21,2,0.12,0,50,-1,0.537592,1193.952,-1,0.464651,177.097217,-1,6,0,0,0,5,0,0,0,0.833333,-1,0,0,0,0,0,0,0,0,2,0.981454,-1,-1,-1,0.58,-1,0.42,1,0,1,0.952381,0.04,0.952381,0.04,0.952381,0.04,0.975369,0.04,0.916805,0.975369,0.04,0.916805,0.975369,0.04,0.916805,0.916805,0.916805,0.916805,0.952381,0.04,0.916805,0.876847,0.3,0.439462,0.97619,0.02,0.958678,0.97619,0.02,0.958678,0.998358,0.02,0.959217,0.781609,0.2,0.578415,0.897373,0.16,0.68,0.933498,0.12,0.756888,1,0,1,0.981938,0.04,0.918963,0.980296,0.08,0.835796,0.967159,0.12,0.750416,0.967061,0.06,0.876033
875,1,4,100,0,0,0,0.81,81,19,2,0.04,0,100,10,0,0,5.666667,0,0,2,4,1,0,3,0,0.25,0,0.75,0,4.041452,0,0,0,0,0,0,0,0,2,0.701471,4.531098,2.214619,0.154813,0.81,13.30515,0.19,0.568551,0.22,0.004525,0.483756,0.19,0.483756,0.19,0.483756,0.19,0.625731,0.22,0.186992,0.625731,0.22,0.186992,0.625731,0.22,0.186992,0,0,0,0.641326,0.22,0.186992,0.707602,0.22,0.186992,0.690058,0.25,0.234069,0.718973,0.22,0.255247,0.852177,0.15,0.502653,0.825861,0.2,0.095023,0.825861,0.2,0.095023,0.837557,0.19,0.115456,0.901498,0.16,0.349064,0.880442,0.14,0.457785,0.864561,0.16,0.480182,0.85835,0.17,0.412172,0.837557,0.21,0.40205
876,1,51,100,0,0,50,0.56,56,44,2,0.51,0,100,-1,-1.176143,0,-1,0.024405,1,-1,51,0,0,0,50,0,0,0,0.980392,-1,0,0,0,0,0,0,0,0,2,0.989588,-1,-1,-1,0.56,-1,0.44,0.666802,0.33,0.294269,0.703328,0.37,0.703328,0.37,0.614042,0.36,0.637581,0.37,0.196351,0.630073,0.4,0.159664,0.631088,0.39,0.240062,0.279034,0.279034,0.28,0.601258,0.45,0.11487,0.590503,0.41,0.145121,0.497565,0.45,0.089069,0.58543,0.47,0.079875,0.530844,0.5,0.014196,0.508929,0.49,0.017642,0.478896,0.55,-0.04722,0.517045,0.47,0.043938,0.444513,0.59,-0.160504,0.461445,0.55,-0.107977,0.481039,0.49,0.012893,0.463791,0.5,0.004777,0.468458,0.51,-0.017558
877,1,51,250,0,0,50,0.548,137,113,2,0.204,0,250,-1,-1.162571,0,-1,0.010236,1,-1,51,0,0,0,50,0,0,0,0.980392,-1,0,0,0,0,0,0,0,0,2,0.993342,-1,-1,-1,0.548,-1,0.452,0.764712,0.232,0.530227,0.818713,0.196,0.835573,0.196,0.835573,0.196,0.769136,0.228,0.537968,0.799658,0.224,0.546426,0.812383,0.2,0.59185,0.599699,0.600951,0.600951,0.790614,0.204,0.588524,0.672986,0.36,0.237857,0.69033,0.4,0.204885,0.701667,0.384,0.215122,0.701376,0.228,0.5358,0.557231,0.436,0.115087,0.549286,0.476,0.075685,0.574188,0.448,0.088601,0.814708,0.196,0.599699,0.732769,0.324,0.345465,0.659777,0.388,0.221009,0.631226,0.408,0.181486,0.658722,0.372,0.253132
878,1,11,100,0,0,10,0.53,53,47,2,0.11,0,100,-1,-0.820009,-0,-1,0.160511,1,-1,11,0,0,0,10,0,0,0,0.909091,-1,0,0,0,0,0,0,0,0,2,0.997402,-1,-1,-1,0.53,-1,0.47,0.712164,0.25,0.496374,0.78603,0.2,0.78603,0.2,0.78603,0.2,0.654556,0.39,0.20082,0.729225,0.25,0.501197,0.729225,0.25,0.501197,0.592668,0.592668,0.592668,0.773986,0.23,0.534413,0.574267,0.45,0.121094,0.757929,0.28,0.440671,0.744279,0.29,0.42,0.681654,0.38,0.231702,0.616218,0.38,0.233562,0.647531,0.4,0.214145,0.647732,0.38,0.237254,0.824769,0.21,0.574899,0.705339,0.33,0.338412,0.701325,0.37,0.249188,0.657969,0.41,0.17004,0.66399,0.41,0.172052
879,1,26,500,0,0,25,0.608,304,196,2,0.052,0,500,-1,-1.113848,-0,-1,0.027243,1,-1,26,0,0,0,25,0,0,0,0.961538,-1,0,0,0,0,0,0,0,0,2,0.966078,-1,-1,-1,0.608,-1,0.392,0.720915,0.268,0.453614,0.802078,0.176,0.802078,0.176,0.802078,0.176,0.790397,0.232,0.521104,0.790397,0.232,0.521104,0.790397,0.232,0.521104,0.623262,0.623262,0.623262,0.817871,0.178,0.620734,0.68176,0.29,0.374029,0.68176,0.29,0.374029,0.68176,0.29,0.374029,0.678538,0.344,0.229446,0.538534,0.43,0.078708,0.538534,0.43,0.078708,0.538534,0.43,0.078708,0.864947,0.2,0.574251,0.666001,0.334,0.287032,0.582539,0.382,0.170805,0.582539,0.382,0.170805,0.582539,0.382,0.170805
880,1,11,284,0,0,10,0.5,142,142,2,0.038732,0,284,-1,43.013565,538.544014,-1,4.542073,980.694466,-1,11,0,0,0,10,0,0,0,0.909091,-1,0,0,1,0,0,0,1,0,2,1,-1,-1,-1,0.5,-1,0.5,1,0,1,0.996479,0.003521,0.996479,0.003521,0.996479,0.003521,0.998239,0.003521,0.992958,0.998239,0.003521,0.992958,0.998239,0.003521,0.992958,0.992958,0.992958,0.992958,0.996479,0.003521,0.992958,0.708515,0.327465,0.34507,0.751215,0.299296,0.401408,0.987007,0.052817,0.894366,1,0.003521,0.992958,0.943662,0.056338,0.887324,0.960672,0.056338,0.887324,0.975625,0.059859,0.880282,1,0,1,0.95585,0.193662,0.612676,0.997223,0.024648,0.950704,0.997756,0.021127,0.957746,0.991544,0.028169,0.943662
882,1,16,60,0,0,15,0.516667,31,29,2,0.266667,0,60,-1,4.722521,291.345989,-1,1.038249,114.091416,-1,16,0,0,0,15,0,0,0,0.9375,-1,0,0,0,0,0,0,0,0,2,0.999198,-1,-1,-1,0.516667,-1,0.483333,0.685206,0.35,0.295302,0.661846,0.366667,0.661846,0.366667,0.715239,0.333333,0.566185,0.466667,0.07387,0.512236,0.466667,0.050847,0.512236,0.466667,0.050847,0.260918,0.260918,0.328108,0.661846,0.366667,0.260918,0.721357,0.283333,0.43956,0.733593,0.35,0.296875,0.720801,0.35,0.296875,0.820912,0.233333,0.533851,0.814794,0.183333,0.631696,0.838154,0.216667,0.571429,0.859844,0.2,0.599555,0.780793,0.266667,0.468439,0.839822,0.25,0.494382,0.814238,0.25,0.496644,0.85317,0.233333,0.531773,0.853958,0.25,0.5
884,1,6,500,0,0,5,0.502,251,249,2,0.012,0,500,-1,-1.217681,-0,-1,0.013695,1,-1,6,0,0,0,5,0,0,0,0.833333,-1,0,0,0,3,0,0,0,3,2,0.999988,-1,-1,-1,0.502,-1,0.498,0.731588,0.266,0.468323,0.752364,0.248,0.857166,0.176,0.857166,0.176,0.696523,0.324,0.351263,0.74718,0.29,0.420371,0.770372,0.28,0.440224,0.504468,0.647814,0.647814,0.815429,0.202,0.595922,0.72446,0.296,0.407953,0.806829,0.254,0.492471,0.803365,0.248,0.503944,0.905406,0.164,0.671984,0.783965,0.216,0.567965,0.881446,0.206,0.588461,0.904238,0.166,0.667989,0.85439,0.218,0.564126,0.927935,0.162,0.676021,0.897326,0.186,0.627988,0.912031,0.166,0.668042,0.911871,0.162,0.676062
885,1,4,131,0,0,3,0.633588,83,48,2,0.030534,0,131,-1,4.657711,23.586926,-1,1.531029,14.38634,-1,4,0,0,0,3,0,0,0,0.75,-1,0,0,1,0,0,0,1,0,2,0.947877,-1,-1,-1,0.633588,-1,0.366412,0.989583,0.007634,0.983487,0.993976,0.007634,0.993976,0.007634,0.993976,0.007634,1,0,1,1,0,1,1,0,1,0.983631,0.983631,0.983631,0.979167,0.015267,0.966827,1,0,1,1,0,1,1,0,1,1,0.007634,0.983631,0.985693,0.015267,0.967118,0.985693,0.015267,0.967118,0.985693,0.015267,0.967118,0.999623,0.022901,0.950019,0.998243,0.030534,0.933654,0.96875,0.022901,0.950019,0.96875,0.022901,0.950019,0.96875,0.022901,0.950019
886,1,8,500,0,0,7,0.502,251,249,2,0.016,0,500,-1,0.451263,24.353844,-1,-0.117794,14.932102,-1,8,0,0,0,7,0,0,0,0.875,-1,0,0,0,0,0,0,0,0,2,0.999988,-1,-1,-1,0.502,-1,0.498,0.574665,0.446,0.105395,0.630978,0.382,0.634314,0.382,0.634314,0.382,0.573561,0.446,0.105481,0.604842,0.388,0.222694,0.60777,0.386,0.226639,0.235094,0.23507,0.23507,0.609474,0.404,0.192246,0.566353,0.434,0.130525,0.600506,0.406,0.186985,0.61557,0.406,0.187402,0.603034,0.428,0.144178,0.561761,0.438,0.123579,0.591073,0.45,0.09824,0.577977,0.436,0.127735,0.63617,0.378,0.24354,0.59753,0.436,0.126868,0.588201,0.428,0.144096,0.610362,0.428,0.144151,0.619546,0.414,0.172
