@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute cheap.pattern.time numeric
@attribute cheap.pattern.vertices numeric
@attribute cheap.pattern.edges numeric
@attribute cheap.pattern.loops numeric
@attribute cheap.pattern.meandeg numeric
@attribute cheap.pattern.maxdeg numeric
@attribute cheap.pattern.degisfixed numeric
@attribute cheap.pattern.density numeric
@attribute cheap.target.time numeric
@attribute cheap.target.vertices numeric
@attribute cheap.target.edges numeric
@attribute cheap.target.loops numeric
@attribute cheap.target.meandeg numeric
@attribute cheap.target.maxdeg numeric
@attribute cheap.target.degisfixed numeric
@attribute cheap.target.density numeric
@attribute distance.pattern.time numeric
@attribute distance.pattern.isconnected numeric
@attribute distance.pattern.meandistance numeric
@attribute distance.pattern.maxdistance numeric
@attribute distance.pattern.proportiondistancege2 numeric
@attribute distance.pattern.proportiondistancege3 numeric
@attribute distance.pattern.proportiondistancege4 numeric
@attribute distance.target.time numeric
@attribute distance.target.isconnected numeric
@attribute distance.target.meandistance numeric
@attribute distance.target.maxdistance numeric
@attribute distance.target.proportiondistancege2 numeric
@attribute distance.target.proportiondistancege3 numeric
@attribute distance.target.proportiondistancege4 numeric
@attribute lad.values.removed numeric
@attribute lad.values.removed.percent numeric
@attribute lad.values.removed.min numeric
@attribute lad.values.removed.max numeric
@attribute lad.time numeric

@data
g47-g95,1,0,128,939,3,14.6484,26,0,0.115527,5,2000,1396,0,1.396,11,0,0.000698,2,1,2.04712,3,0.87793,0.161011,0,149,0,13.1693,36,0.068187,0.067156,0.065609,0,100,0,0,0
g47-g96,1,0,128,939,3,14.6484,26,0,0.115527,5,2000,1657,0,1.657,13,0,0.000829,1,1,2.04712,3,0.87793,0.161011,0,176,0,13.4234,41,0.145044,0.143656,0.141219,0,100,0,0,1
g47-g97,1,0,128,939,3,14.6484,26,0,0.115527,5,2000,1685,0,1.685,11,0,0.000843,2,1,2.04712,3,0.87793,0.161011,0,180,0,15.947,47,0.160597,0.159242,0.156982,0,100,0,0,0
g47-g98,1,0,128,939,3,14.6484,26,0,0.115527,5,2000,2573,0,2.573,14,0,0.001287,2,1,2.04712,3,0.87793,0.161011,0,269,0,12.7987,36,0.351012,0.348286,0.342952,0,100,0,0,0
g47-g99,1,0,128,939,3,14.6484,26,0,0.115527,5,2000,2575,0,2.575,14,0,0.001288,2,1,2.04712,3,0.87793,0.161011,0,268,0,12.8334,36,0.350418,0.34769,0.342357,0,100,0,0,0
g48-g100,1,0,128,1000,0,15.625,27,0,0.123031,5,2016,2000,0,1.98413,2,0,0.000985,2,1,2.00381,3,0.870117,0.125854,0,130,0,1.33155,2,0.000488,0,0,0,100,0,0,0
g48-g101,1,0,128,1000,0,15.625,27,0,0.123031,6,2184,6552,0,6,6,1,0.002749,2,1,2.00381,3,0.870117,0.125854,0,708,1,4.83463,7,0.996795,0.983059,0.914377,0,100,0,0,1
g48-g102,1,0,128,1000,0,15.625,27,0,0.123031,6,2184,8736,0,8,8,1,0.003665,2,1,2.00381,3,0.870117,0.125854,0,825,1,4.25744,6,0.995879,0.970238,0.820971,0,100,0,0,4
g48-g103,1,0,128,1000,0,15.625,27,0,0.123031,6,2184,13104,0,12,12,1,0.005497,2,1,2.00381,3,0.870117,0.125854,0,1077,1,3.73065,6,0.994048,0.933608,0.61859,0,100,0,0,5
g48-g104,1,0,128,1000,0,15.625,27,0,0.123031,14,3300,6596,0,3.99758,20,0,0.001212,2,1,2.00381,3,0.870117,0.125854,0,1396,0,8.83072,28,0.517559,0.513402,0.501871,0,100,0,0,1
g48-g105,1,0,128,1000,0,15.625,27,0,0.123031,14,3317,6617,0,3.98975,20,0,0.001203,2,1,2.00381,3,0.870117,0.125854,0,1402,0,8.82651,28,0.51486,0.51073,0.499268,0,100,0,0,1
g48-g106,1,0,128,1000,0,15.625,27,0,0.123031,25,4493,13619,0,6.06232,25,0,0.00135,2,1,2.00381,3,0.870117,0.125854,0,4940,1,8.34333,29,0.998428,0.992345,0.971973,0,100,0,0,4
g48-g107,1,0,128,1000,0,15.625,27,0,0.123031,25,4494,9812,0,4.36671,23,0,0.000972,2,1,2.00381,3,0.870117,0.125854,0,2946,0,8.56683,25,0.553997,0.550267,0.538928,0,100,0,0,5
g48-g108,1,0,128,1000,0,15.625,27,0,0.123031,29,4866,10840,0,4.4554,24,0,0.000916,2,1,2.00381,3,0.870117,0.125854,0,3677,0,8.55453,27,0.579695,0.576075,0.564798,0,100,0,0,5
g48-g109,1,0,128,1000,0,15.625,27,0,0.123031,31,5040,15120,0,6,6,1,0.001191,2,1,2.00381,3,0.870117,0.125854,0,4239,1,10.5021,21,0.998611,0.994643,0.984921,0,100,0,0,7
g48-g110,1,0,128,1000,0,15.625,27,0,0.123031,36,5448,36105,0,13.2544,39,0,0.002433,2,1,2.00381,3,0.870117,0.125854,0,9827,1,5.67628,16,0.997384,0.977723,0.912432,584921,83.878401,53.781204,99.137299,24
g48-g111,1,0,128,1000,0,15.625,27,0,0.123031,40,5757,14135,0,4.91054,25,0,0.000853,2,1,2.00381,3,0.870117,0.125854,0,5691,0,8.34249,29,0.608189,0.604462,0.592038,0,100,0,0,3
g48-g112,1,0,128,1000,0,15.625,27,0,0.123031,54,6671,14066,0,4.21706,419,0,0.000632,2,1,2.00381,3,0.870117,0.125854,0,5973,1,9.66358,26,0.999218,0.990909,0.966094,0,100,0,0,7
g48-g50,1,0,128,1000,0,15.625,27,0,0.123031,0,128,3216,0,50.25,86,0,0.395669,2,1,2.00381,3,0.870117,0.125854,0,3,1,1.92384,4,0.599609,0.247192,0.069824,263,1.605225,0,21.09375,1
g48-g51,1,0,128,1000,0,15.625,27,0,0.123031,0,138,493,0,7.14493,71,0,0.052153,2,1,2.00381,3,0.870117,0.125854,0,1,1,2.44843,5,0.940979,0.453896,0.038437,0,100,0,0,0
g48-g52,1,0,128,1000,0,15.625,27,0,0.123031,0,161,356,0,4.42236,40,0,0.02764,2,1,2.00381,3,0.870117,0.125854,0,1,0,3.3828,8,0.857992,0.650361,0.44435,0,100,0,0,0
g48-g53,1,0,128,1000,0,15.625,27,0,0.123031,0,168,836,0,9.95238,14,0,0.059595,2,1,2.00381,3,0.870117,0.125854,0,2,1,2.77816,5,0.934807,0.660998,0.170068,0,100,0,0,0
g48-g54,1,0,128,1000,0,15.625,27,0,0.123031,0,256,941,0,7.35156,22,0,0.02883,2,1,2.00381,3,0.870117,0.125854,0,5,0,3.11824,6,0.839233,0.653748,0.293427,0,100,0,0,0
g48-g55,1,0,128,1000,0,15.625,27,0,0.123031,0,256,962,0,7.51562,15,0,0.029473,2,1,2.00381,3,0.870117,0.125854,0,5,1,3.16562,6,0.966736,0.788788,0.359772,0,100,0,0,0
g48-g56,1,0,128,1000,0,15.625,27,0,0.123031,0,256,1000,0,7.8125,25,0,0.030637,2,1,2.00381,3,0.870117,0.125854,0,5,0,3.07479,6,0.859406,0.6586,0.283356,0,100,0,0,0
g48-g57,1,0,128,1000,0,15.625,27,0,0.123031,0,280,61,0,0.435714,7,0,0.001562,2,1,2.00381,3,0.870117,0.125854,0,1,0,1.21795,2,0.000434,0,0,0,100,0,0,0
g48-g58-normed,1,0,128,1000,0,15.625,27,0,0.123031,0,280,387,1,2.76071,36,0,0.009908,2,1,2.00381,3,0.870117,0.125854,0,3,0,3.33644,7,0.340077,0.282015,0.14602,0,100,0,0,0
g48-g59-normed,1,0,128,1000,0,15.625,27,0,0.123031,0,280,388,1,2.76786,47,0,0.009933,2,1,2.00381,3,0.870117,0.125854,0,3,0,3.48577,9,0.406046,0.340434,0.176964,0,100,0,0,0
g48-g60-normed,1,0,128,1000,0,15.625,27,0,0.123031,0,280,1074,1,7.66786,70,0,0.027496,2,1,2.00381,3,0.870117,0.125854,0,6,0,2.90538,6,0.865,0.635281,0.179107,32417,90.449219,79.64286,96.785713,0
g48-g61,1,0,128,1000,0,15.625,27,0,0.123031,0,331,930,0,5.61934,6,0,0.017028,2,1,2.00381,3,0.870117,0.125854,0,5,1,9.57583,20,0.980002,0.948294,0.904044,0,100,0,0,0
g48-g62,1,0,128,1000,0,15.625,27,0,0.123031,0,377,962,0,5.10345,103,0,0.013573,2,1,2.00381,3,0.870117,0.125854,0,8,1,3.58877,8,0.98381,0.789438,0.529125,0,100,0,0,0
g48-g63,1,0,128,1000,0,15.625,27,0,0.123031,0,400,2860,0,14.3,26,0,0.03584,2,1,2.00381,3,0.870117,0.125854,0,23,1,3.46867,7,0.96175,0.7955,0.485625,0,100,0,0,0
g48-g64,1,0,128,1000,0,15.625,27,0,0.123031,0,400,9960,0,49.8,165,0,0.124812,2,1,2.00381,3,0.870117,0.125854,0,51,1,2.23575,4,0.873,0.334475,0.025188,3990,7.792969,0.5,23.75,10
g48-g65,1,0,128,1000,0,15.625,27,0,0.123031,0,435,2520,0,11.5862,12,0,0.026696,2,1,2.00381,3,0.870117,0.125854,0,27,1,2.72983,4,0.971066,0.725961,0.028823,0,100,0,0,0
g48-g66-normed,1,0,128,1000,0,15.625,27,0,0.123031,0,435,2664,144,11.9172,12,0,0.028222,2,1,2.00381,3,0.870117,0.125854,0,27,1,2.72983,4,0.971066,0.725961,0.028823,0,100,0,0,0
g48-g67,1,0,128,1000,0,15.625,27,0,0.123031,0,462,1386,0,6,6,1,0.013015,2,1,2.00381,3,0.870117,0.125854,0,13,1,4.10195,5,0.984848,0.919913,0.757576,0,100,0,0,0
g48-g68,1,0,128,1000,0,15.625,27,0,0.123031,0,462,6930,0,30,30,1,0.065076,2,1,2.00381,3,0.870117,0.125854,0,57,1,2.73319,5,0.9329,0.608225,0.175325,0,0,0,0,1
g48-g69,1,0,128,1000,0,15.625,27,0,0.123031,0,500,1479,0,5.916,12,0,0.011856,2,1,2.00381,3,0.870117,0.125854,0,23,1,8.2421,16,0.986168,0.959528,0.915912,0,100,0,0,0
g48-g70,1,0,128,1000,0,15.625,27,0,0.123031,0,501,756,0,3.01796,10,0,0.006036,2,1,2.00381,3,0.870117,0.125854,0,17,0,10.4096,21,0.929207,0.916905,0.897128,0,100,0,0,0
g48-g71,1,0,128,1000,0,15.625,27,0,0.123031,0,501,1497,0,5.97605,18,0,0.011952,2,1,2.00381,3,0.870117,0.125854,0,22,1,7.14825,13,0.986076,0.958171,0.908729,0,100,0,0,0
g48-g72,1,0,128,1000,0,15.625,27,0,0.123031,0,561,147,0,0.524064,17,0,0.000936,2,1,2.00381,3,0.870117,0.125854,0,8,0,3.11838,8,0.012754,0.009609,0.005058,0,100,0,0,0
g48-g73-normed,1,0,128,1000,0,15.625,27,0,0.123031,0,561,1629,1,5.8057,99,0,0.010371,2,1,2.00381,3,0.870117,0.125854,0,29,0,3.32517,9,0.921407,0.793611,0.35005,68011,94.712288,88.591797,98.039215,1
g48-g74,1,0,128,1000,0,15.625,27,0,0.123031,0,585,1228,0,4.19829,113,0,0.007189,2,1,2.00381,3,0.870117,0.125854,0,19,1,3.55758,4,0.991114,0.816802,0.745293,0,100,0,0,0
g48-g75,1,0,128,1000,0,15.625,27,0,0.123031,0,610,7438,0,24.3869,154,0,0.040044,2,1,2.00381,3,0.870117,0.125854,0,32,0,2.58237,7,0.391094,0.220263,0.06057,41104,52.643443,42.295082,69.016396,8
g48-g76,1,0,128,1000,0,15.625,27,0,0.123031,0,610,35465,0,116.279,256,0,0.190934,2,1,2.00381,3,0.870117,0.125854,0,155,0,2.12389,4,0.749643,0.288019,0.019086,4824,6.178279,3.114754,20,28
g48-g77,1,0,128,1000,0,15.625,27,0,0.123031,0,610,82562,0,270.695,360,0,0.444491,2,1,2.00381,3,0.870117,0.125854,0,317,1,1.59555,3,0.554598,0.039979,0,0,0,0,0,19
g48-g78,1,0,128,1000,0,15.625,27,0,0.123031,0,627,3545,0,11.3078,19,0,0.018064,2,1,2.00381,3,0.870117,0.125854,0,67,1,4.8729,19,0.98037,0.898555,0.717637,0,100,0,0,0
g48-g79,1,0,128,1000,0,15.625,27,0,0.123031,0,763,1902,0,4.98558,14,0,0.006543,2,1,2.00381,3,0.870117,0.125854,0,42,1,5.61555,8,0.992155,0.958017,0.895448,0,100,0,0,1
g48-g80,1,0,128,1000,0,15.625,27,0,0.123031,1,891,318,0,0.713805,6,0,0.000802,2,1,2.00381,3,0.870117,0.125854,0,22,0,5.91067,15,0.007039,0.006359,0.005719,0,100,0,0,0
g48-g81,1,0,128,1000,0,15.625,27,0,0.123031,1,1010,5994,0,11.8693,12,0,0.011763,2,1,2.00381,3,0.870117,0.125854,0,207,1,3.06555,5,0.987258,0.866376,0.209844,0,100,0,0,2
g48-g82-normed,1,0,128,1000,0,15.625,27,0,0.123031,1,1010,5994,0,11.8693,12,0,0.011763,2,1,2.00381,3,0.870117,0.125854,0,208,1,3.06555,5,0.987258,0.866376,0.209844,0,100,0,0,2
g48-g83,1,0,128,1000,0,15.625,27,0,0.123031,1,1024,5120,0,10,10,1,0.009775,2,1,2.00381,3,0.870117,0.125854,0,162,1,5.00489,10,0.989258,0.945312,0.828125,0,100,0,0,2
g48-g84,1,0,128,1000,0,15.625,27,0,0.123031,1,1024,61440,0,120,120,1,0.117302,2,1,2.00381,3,0.870117,0.125854,0,789,1,2.35582,4,0.881836,0.427734,0.044922,0,0,0,0,14
g48-g85,1,0,128,1000,0,15.625,27,0,0.123031,1,1050,1574,0,2.9981,3,0,0.002858,2,1,2.00381,3,0.870117,0.125854,0,88,1,8.09967,13,0.996192,0.990485,0.979142,0,100,0,0,0
g48-g86-normed,1,0,128,1000,0,15.625,27,0,0.123031,1,1050,1576,2,3,3,1,0.002862,2,1,2.00381,3,0.870117,0.125854,0,89,1,8.09967,13,0.996192,0.990485,0.979142,0,100,0,0,0
g48-g87,1,0,128,1000,0,15.625,27,0,0.123031,1,1057,3561,0,6.73794,23,0,0.006381,2,1,2.00381,3,0.870117,0.125854,0,130,0,5.16013,12,0.983245,0.939526,0.853035,0,100,0,0,0
g48-g88,1,0,128,1000,0,15.625,27,0,0.123031,1,1057,4028,0,7.62157,22,0,0.007217,2,1,2.00381,3,0.870117,0.125854,0,142,0,5.66995,14,0.988064,0.947504,0.864237,0,100,0,0,0
g48-g89,1,0,128,1000,0,15.625,27,0,0.123031,1,1092,2184,0,4,4,1,0.003666,2,1,2.00381,3,0.870117,0.125854,0,110,1,5.7791,8,0.995421,0.984432,0.951465,0,100,0,0,0
g48-g90,1,0,128,1000,0,15.625,27,0,0.123031,2,1430,5005,0,7,7,1,0.004899,2,1,2.00381,3,0.870117,0.125854,0,263,1,6.00551,11,0.994406,0.974825,0.92028,0,100,0,0,2
g48-g91,1,0,128,1000,0,15.625,27,0,0.123031,2,1446,3162,0,4.37344,219,0,0.003027,2,1,2.00381,3,0.870117,0.125854,0,162,1,6.394,18,0.996284,0.964252,0.883107,0,100,0,0,1
g48-g92,1,0,128,1000,0,15.625,27,0,0.123031,3,1619,3517,0,4.34466,176,0,0.002685,2,1,2.00381,3,0.870117,0.125854,0,226,1,6.96525,17,0.996699,0.975941,0.922645,0,100,0,0,0
g48-g93-normed,1,0,128,1000,0,15.625,27,0,0.123031,3,1800,209000,0,232.222,356,0,0.129084,2,1,2.00381,3,0.870117,0.125854,0,5767,1,2.01206,3,0.870432,0.141062,0,0,0,0,0,49
g48-g94,1,0,128,1000,0,15.625,27,0,0.123031,4,1860,5590,0,6.01075,9,0,0.003233,2,1,2.00381,3,0.870117,0.125854,0,470,1,7.67313,16,0.996231,0.985283,0.958354,0,100,0,0,2
g48-g95,1,0,128,1000,0,15.625,27,0,0.123031,5,2000,1396,0,1.396,11,0,0.000698,2,1,2.00381,3,0.870117,0.125854,0,150,0,13.1693,36,0.068187,0.067156,0.065609,0,100,0,0,0
g48-g96,1,0,128,1000,0,15.625,27,0,0.123031,5,2000,1657,0,1.657,13,0,0.000829,2,1,2.00381,3,0.870117,0.125854,0,176,0,13.4234,41,0.145044,0.143656,0.141219,0,100,0,0,0
g48-g97,1,0,128,1000,0,15.625,27,0,0.123031,5,2000,1685,0,1.685,11,0,0.000843,2,1,2.00381,3,0.870117,0.125854,0,181,0,15.947,47,0.160597,0.159242,0.156982,0,100,0,0,0
g48-g98,1,0,128,1000,0,15.625,27,0,0.123031,5,2000,2573,0,2.573,14,0,0.001287,2,1,2.00381,3,0.870117,0.125854,0,271,0,12.7987,36,0.351012,0.348286,0.342952,0,100,0,0,1
g48-g99,1,0,128,1000,0,15.625,27,0,0.123031,5,2000,2575,0,2.575,14,0,0.001288,2,1,2.00381,3,0.870117,0.125854,0,269,0,12.8334,36,0.350418,0.34769,0.342357,0,100,0,0,1
g49-g100,1,0,128,1027,0,16.0469,20,0,0.126353,5,2016,2000,0,1.98413,2,0,0.000985,2,1,3.52313,8,0.866821,0.679565,0.462036,131,0,1.33155,2,0.000488,0,0,0,100,0,0,1
g49-g101,1,0,128,1027,0,16.0469,20,0,0.126353,6,2184,6552,0,6,6,1,0.002749,1,1,3.52313,8,0.866821,0.679565,0.462036,704,1,4.83463,7,0.996795,0.983059,0.914377,0,100,0,0,2
g49-g102,1,0,128,1027,0,16.0469,20,0,0.126353,6,2184,8736,0,8,8,1,0.003665,2,1,3.52313,8,0.866821,0.679565,0.462036,824,1,4.25744,6,0.995879,0.970238,0.820971,0,100,0,0,1
g49-g103,1,0,128,1027,0,16.0469,20,0,0.126353,6,2184,13104,0,12,12,1,0.005497,1,1,3.52313,8,0.866821,0.679565,0.462036,1148,1,3.73065,6,0.994048,0.933608,0.61859,0,100,0,0,4
g49-g104,1,0,128,1027,0,16.0469,20,0,0.126353,14,3300,6596,0,3.99758,20,0,0.001212,1,1,3.52313,8,0.866821,0.679565,0.462036,1366,0,8.83072,28,0.517559,0.513402,0.501871,0,100,0,0,2
g49-g105,1,0,128,1027,0,16.0469,20,0,0.126353,13,3317,6617,0,3.98975,20,0,0.001203,1,1,3.52313,8,0.866821,0.679565,0.462036,1399,0,8.82651,28,0.51486,0.51073,0.499268,0,100,0,0,3
g49-g106,1,0,128,1027,0,16.0469,20,0,0.126353,25,4493,13619,0,6.06232,25,0,0.00135,1,1,3.52313,8,0.866821,0.679565,0.462036,4971,1,8.34333,29,0.998428,0.992345,0.971973,0,100,0,0,5
g49-g107,1,0,128,1027,0,16.0469,20,0,0.126353,25,4494,9812,0,4.36671,23,0,0.000972,1,1,3.52313,8,0.866821,0.679565,0.462036,2999,0,8.56683,25,0.553997,0.550267,0.538928,0,100,0,0,2
g49-g108,1,0,128,1027,0,16.0469,20,0,0.126353,29,4866,10840,0,4.4554,24,0,0.000916,1,1,3.52313,8,0.866821,0.679565,0.462036,3678,0,8.55453,27,0.579695,0.576075,0.564798,0,100,0,0,3
g49-g109,1,0,128,1027,0,16.0469,20,0,0.126353,31,5040,15120,0,6,6,1,0.001191,1,1,3.52313,8,0.866821,0.679565,0.462036,4220,1,10.5021,21,0.998611,0.994643,0.984921,0,100,0,0,6
g49-g110,1,0,128,1027,0,16.0469,20,0,0.126353,36,5448,36105,0,13.2544,39,0,0.002433,2,1,3.52313,8,0.866821,0.679565,0.462036,9849,1,5.67628,16,0.997384,0.977723,0.912432,586717,84.13595,10.884728,96.806168,25
g49-g111,1,0,128,1027,0,16.0469,20,0,0.126353,40,5757,14135,0,4.91054,25,0,0.000853,1,1,3.52313,8,0.866821,0.679565,0.462036,5710,0,8.34249,29,0.608189,0.604462,0.592038,0,100,0,0,6
g49-g112,1,0,128,1027,0,16.0469,20,0,0.126353,54,6671,14066,0,4.21706,419,0,0.000632,1,1,3.52313,8,0.866821,0.679565,0.462036,5963,1,9.66358,26,0.999218,0.990909,0.966094,0,100,0,0,7
g49-g50,1,0,128,1027,0,16.0469,20,0,0.126353,0,128,3216,0,50.25,86,0,0.395669,1,1,3.52313,8,0.866821,0.679565,0.462036,3,1,1.92384,4,0.599609,0.247192,0.069824,227,1.385498,0,4.6875,1
g49-g51,1,0,128,1027,0,16.0469,20,0,0.126353,0,138,493,0,7.14493,71,0,0.052153,2,1,3.52313,8,0.866821,0.679565,0.462036,1,1,2.44843,5,0.940979,0.453896,0.038437,0,100,0,0,0
g49-g52,1,0,128,1027,0,16.0469,20,0,0.126353,0,161,356,0,4.42236,40,0,0.02764,2,1,3.52313,8,0.866821,0.679565,0.462036,1,0,3.3828,8,0.857992,0.650361,0.44435,0,100,0,0,0
g49-g53,1,0,128,1027,0,16.0469,20,0,0.126353,0,168,836,0,9.95238,14,0,0.059595,1,1,3.52313,8,0.866821,0.679565,0.462036,2,1,2.77816,5,0.934807,0.660998,0.170068,0,100,0,0,0
g49-g54,1,0,128,1027,0,16.0469,20,0,0.126353,0,256,941,0,7.35156,22,0,0.02883,1,1,3.52313,8,0.866821,0.679565,0.462036,5,0,3.11824,6,0.839233,0.653748,0.293427,0,100,0,0,0
g49-g55,1,0,128,1027,0,16.0469,20,0,0.126353,0,256,962,0,7.51562,15,0,0.029473,1,1,3.52313,8,0.866821,0.679565,0.462036,5,1,3.16562,6,0.966736,0.788788,0.359772,0,100,0,0,0
g49-g56,1,0,128,1027,0,16.0469,20,0,0.126353,0,256,1000,0,7.8125,25,0,0.030637,1,1,3.52313,8,0.866821,0.679565,0.462036,5,0,3.07479,6,0.859406,0.6586,0.283356,0,100,0,0,0
g49-g57,1,0,128,1027,0,16.0469,20,0,0.126353,0,280,61,0,0.435714,7,0,0.001562,1,1,3.52313,8,0.866821,0.679565,0.462036,1,0,1.21795,2,0.000434,0,0,0,100,0,0,0
g49-g58-normed,1,0,128,1027,0,16.0469,20,0,0.126353,0,280,387,1,2.76071,36,0,0.009908,1,1,3.52313,8,0.866821,0.679565,0.462036,3,0,3.33644,7,0.340077,0.282015,0.14602,0,100,0,0,0
g49-g59-normed,1,0,128,1027,0,16.0469,20,0,0.126353,0,280,388,1,2.76786,47,0,0.009933,1,1,3.52313,8,0.866821,0.679565,0.462036,3,0,3.48577,9,0.406046,0.340434,0.176964,0,100,0,0,0
g49-g60-normed,1,0,128,1027,0,16.0469,20,0,0.126353,0,280,1074,1,7.66786,70,0,0.027496,1,1,3.52313,8,0.866821,0.679565,0.462036,6,0,2.90538,6,0.865,0.635281,0.179107,32656,91.116071,63.92857,96.428574,0
g49-g61,1,0,128,1027,0,16.0469,20,0,0.126353,0,331,930,0,5.61934,6,0,0.017028,1,1,3.52313,8,0.866821,0.679565,0.462036,5,1,9.57583,20,0.980002,0.948294,0.904044,0,100,0,0,0
g49-g62,1,0,128,1027,0,16.0469,20,0,0.126353,0,377,962,0,5.10345,103,0,0.013573,1,1,3.52313,8,0.866821,0.679565,0.462036,8,1,3.58877,8,0.98381,0.789438,0.529125,0,100,0,0,0
g49-g63,1,0,128,1027,0,16.0469,20,0,0.126353,0,400,2860,0,14.3,26,0,0.03584,1,1,3.52313,8,0.866821,0.679565,0.462036,23,1,3.46867,7,0.96175,0.7955,0.485625,41712,81.46875,1.75,98.75,1
g49-g64,1,0,128,1027,0,16.0469,20,0,0.126353,0,400,9960,0,49.8,165,0,0.124812,1,1,3.52313,8,0.866821,0.679565,0.462036,51,1,2.23575,4,0.873,0.334475,0.025188,4247,8.294922,0,13.5,10
g49-g65,1,0,128,1027,0,16.0469,20,0,0.126353,0,435,2520,0,11.5862,12,0,0.026696,1,1,3.52313,8,0.866821,0.679565,0.462036,27,1,2.72983,4,0.971066,0.725961,0.028823,0,100,0,0,0
g49-g66-normed,1,0,128,1027,0,16.0469,20,0,0.126353,0,435,2664,144,11.9172,12,0,0.028222,2,1,3.52313,8,0.866821,0.679565,0.462036,27,1,2.72983,4,0.971066,0.725961,0.028823,0,100,0,0,0
g49-g67,1,0,128,1027,0,16.0469,20,0,0.126353,0,462,1386,0,6,6,1,0.013015,1,1,3.52313,8,0.866821,0.679565,0.462036,12,1,4.10195,5,0.984848,0.919913,0.757576,0,100,0,0,0
g49-g68,1,0,128,1027,0,16.0469,20,0,0.126353,0,462,6930,0,30,30,1,0.065076,1,1,3.52313,8,0.866821,0.679565,0.462036,57,1,2.73319,5,0.9329,0.608225,0.175325,0,0,0,0,1
g49-g69,1,0,128,1027,0,16.0469,20,0,0.126353,0,500,1479,0,5.916,12,0,0.011856,1,1,3.52313,8,0.866821,0.679565,0.462036,22,1,8.2421,16,0.986168,0.959528,0.915912,0,100,0,0,0
g49-g70,1,0,128,1027,0,16.0469,20,0,0.126353,0,501,756,0,3.01796,10,0,0.006036,1,1,3.52313,8,0.866821,0.679565,0.462036,17,0,10.4096,21,0.929207,0.916905,0.897128,0,100,0,0,0
g49-g71,1,0,128,1027,0,16.0469,20,0,0.126353,0,501,1497,0,5.97605,18,0,0.011952,1,1,3.52313,8,0.866821,0.679565,0.462036,22,1,7.14825,13,0.986076,0.958171,0.908729,0,100,0,0,0
g49-g72,1,0,128,1027,0,16.0469,20,0,0.126353,0,561,147,0,0.524064,17,0,0.000936,1,1,3.52313,8,0.866821,0.679565,0.462036,7,0,3.11838,8,0.012754,0.009609,0.005058,0,100,0,0,0
g49-g73-normed,1,0,128,1027,0,16.0469,20,0,0.126353,0,561,1629,1,5.8057,99,0,0.010371,1,1,3.52313,8,0.866821,0.679565,0.462036,29,0,3.32517,9,0.921407,0.793611,0.35005,68142,94.894719,78.074867,97.682709,1
g49-g74,1,0,128,1027,0,16.0469,20,0,0.126353,0,585,1228,0,4.19829,113,0,0.007189,1,1,3.52313,8,0.866821,0.679565,0.462036,19,1,3.55758,4,0.991114,0.816802,0.745293,73006,97.497329,86.666664,99.487183,0
g49-g75,1,0,128,1027,0,16.0469,20,0,0.126353,0,610,7438,0,24.3869,154,0,0.040044,1,1,3.52313,8,0.866821,0.679565,0.462036,32,0,2.58237,7,0.391094,0.220263,0.06057,41538,53.199283,39.180328,58.688526,7
g49-g76,1,0,128,1027,0,16.0469,20,0,0.126353,0,610,35465,0,116.279,256,0,0.190934,1,1,3.52313,8,0.866821,0.679565,0.462036,155,0,2.12389,4,0.749643,0.288019,0.019086,5031,6.443391,2.95082,10.983606,29
g49-g77,1,0,128,1027,0,16.0469,20,0,0.126353,0,610,82562,0,270.695,360,0,0.444491,1,1,3.52313,8,0.866821,0.679565,0.462036,318,1,1.59555,3,0.554598,0.039979,0,0,0,0,0,19
g49-g78,1,0,128,1027,0,16.0469,20,0,0.126353,0,627,3545,0,11.3078,19,0,0.018064,1,1,3.52313,8,0.866821,0.679565,0.462036,67,1,4.8729,19,0.98037,0.898555,0.717637,0,100,0,0,0
g49-g79,1,0,128,1027,0,16.0469,20,0,0.126353,0,763,1902,0,4.98558,14,0,0.006543,1,1,3.52313,8,0.866821,0.679565,0.462036,42,1,5.61555,8,0.992155,0.958017,0.895448,0,100,0,0,0
g49-g80,1,0,128,1027,0,16.0469,20,0,0.126353,1,891,318,0,0.713805,6,0,0.000802,1,1,3.52313,8,0.866821,0.679565,0.462036,22,0,5.91067,15,0.007039,0.006359,0.005719,0,100,0,0,0
g49-g81,1,0,128,1027,0,16.0469,20,0,0.126353,1,1010,5994,0,11.8693,12,0,0.011763,1,1,3.52313,8,0.866821,0.679565,0.462036,205,1,3.06555,5,0.987258,0.866376,0.209844,0,100,0,0,2
g49-g82-normed,1,0,128,1027,0,16.0469,20,0,0.126353,1,1010,5994,0,11.8693,12,0,0.011763,1,1,3.52313,8,0.866821,0.679565,0.462036,206,1,3.06555,5,0.987258,0.866376,0.209844,0,100,0,0,2
g49-g83,1,0,128,1027,0,16.0469,20,0,0.126353,1,1024,5120,0,10,10,1,0.009775,1,1,3.52313,8,0.866821,0.679565,0.462036,163,1,5.00489,10,0.989258,0.945312,0.828125,0,100,0,0,0
g49-g84,1,0,128,1027,0,16.0469,20,0,0.126353,1,1024,61440,0,120,120,1,0.117302,1,1,3.52313,8,0.866821,0.679565,0.462036,790,1,2.35582,4,0.881836,0.427734,0.044922,0,0,0,0,13
