@RELATION ALGORITHM_RUNS_CSP-MZN-2013

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm {bprolog, fzn2smt, g12cpx, g12fd, g12lazyfd, g12mip, gecode, izplus, minisatid, mistral, ortools}
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE solved NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
normalized-rand-2-40-40-135-650-55_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-rand-2-40-40-135-650-55_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,izplus,0.02,1,ok
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,g12lazyfd,0.07,1,ok
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,ortools,3.23,1,ok
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,g12fd,2.46,1,ok
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,g12cpx,0.04,1,ok
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,gecode,3.31,1,ok
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,g12mip,47.1,1,ok
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,bprolog,0.05,1,ok
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,minisatid,0.19,1,ok
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,mistral,0.07,1,ok
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,fzn2smt,0.09,1,ok
normalized-queens-30.xml.mzn_AND_NODATA,1,izplus,0.14,1,ok
normalized-queens-30.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-queens-30.xml.mzn_AND_NODATA,1,ortools,44.06,1,ok
normalized-queens-30.xml.mzn_AND_NODATA,1,g12fd,70.14,1,ok
normalized-queens-30.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-queens-30.xml.mzn_AND_NODATA,1,gecode,17.66,1,ok
normalized-queens-30.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-queens-30.xml.mzn_AND_NODATA,1,bprolog,0.13,1,ok
normalized-queens-30.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-queens-30.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-queens-30.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,minisatid,182.73,1,ok
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-ooo-burch-dill-3-accl-ucl.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,g12lazyfd,464.05,1,ok
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,ortools,377.97,1,ok
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,g12cpx,398.51,1,ok
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,gecode,399.11,1,ok
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,bprolog,1179.37,1,ok
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,minisatid,489.1,1,ok
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,fzn2smt,465.97,1,ok
normalized-geo50-20-d4-75-89_ext.xml.mzn_AND_NODATA,1,izplus,464.71,1,ok
normalized-geo50-20-d4-75-89_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-geo50-20-d4-75-89_ext.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-geo50-20-d4-75-89_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-geo50-20-d4-75-89_ext.xml.mzn_AND_NODATA,1,g12cpx,1178.74,1,ok
normalized-geo50-20-d4-75-89_ext.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-geo50-20-d4-75-89_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-geo50-20-d4-75-89_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-geo50-20-d4-75-89_ext.xml.mzn_AND_NODATA,1,minisatid,364.62,1,ok
normalized-geo50-20-d4-75-89_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-geo50-20-d4-75-89_ext.xml.mzn_AND_NODATA,1,fzn2smt,327.85,1,ok
normalized-ppp-1-12-16.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-ppp-1-12-16.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-ppp-1-12-16.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-ppp-1-12-16.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-ppp-1-12-16.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-ppp-1-12-16.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-ppp-1-12-16.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-ppp-1-12-16.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-ppp-1-12-16.xml.mzn_AND_NODATA,1,minisatid,140.9,1,ok
normalized-ppp-1-12-16.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-ppp-1-12-16.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-qcp-20-187-0_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-qcp-20-187-0_ext.xml.mzn_AND_NODATA,1,g12lazyfd,753.73,1,ok
normalized-qcp-20-187-0_ext.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-qcp-20-187-0_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-qcp-20-187-0_ext.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-qcp-20-187-0_ext.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-qcp-20-187-0_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-qcp-20-187-0_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-qcp-20-187-0_ext.xml.mzn_AND_NODATA,1,minisatid,269.39,1,ok
normalized-qcp-20-187-0_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-qcp-20-187-0_ext.xml.mzn_AND_NODATA,1,fzn2smt,186.2,1,ok
normalized-ii-16a2.xml.mzn_AND_NODATA,1,izplus,8.19,1,ok
normalized-ii-16a2.xml.mzn_AND_NODATA,1,g12lazyfd,341.07,1,ok
normalized-ii-16a2.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-ii-16a2.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-ii-16a2.xml.mzn_AND_NODATA,1,g12cpx,771.65,1,ok
normalized-ii-16a2.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-ii-16a2.xml.mzn_AND_NODATA,1,g12mip,411.82,1,ok
normalized-ii-16a2.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-ii-16a2.xml.mzn_AND_NODATA,1,minisatid,7.92,1,ok
normalized-ii-16a2.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-ii-16a2.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,izplus,0.48,1,ok
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,g12lazyfd,1800,0,other
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,ortools,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,g12fd,1.69,1,ok
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,g12cpx,0.93,1,ok
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,gecode,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,g12mip,1800,0,other
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,bprolog,1800,0,timeout
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,minisatid,6.98,1,ok
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,mistral,0.77,1,ok
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,fzn2smt,1.17,1,ok
normalized-qwh-20-166-6_ext.xml.mzn_AND_NODATA,1,izplus,430.02,1,ok
normalized-qwh-20-166-6_ext.xml.mzn_AND_NODATA,1,g12lazyfd,117.93,1,ok
normalized-qwh-20-166-6_ext.xml.mzn_AND_NODATA,1,ortools,183.34,1,ok
normalized-qwh-20-166-6_ext.xml.mzn_AND_NODATA,1,g12fd,279.13,1,ok
normalized-qwh-20-166-6_ext.xml.mzn_AND_NODATA,1,g12cpx,213.34,1,ok
normalized-qwh-20-166-6_ext.xml.mzn_AND_NODATA,1,gecode,237.64,1,ok
normalized-qwh-20-166-6_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-qwh-20-166-6_ext.xml.mzn_AND_NODATA,1,bprolog,911.1,1,ok
normalized-qwh-20-166-6_ext.xml.mzn_AND_NODATA,1,minisatid,170.83,1,ok
normalized-qwh-20-166-6_ext.xml.mzn_AND_NODATA,1,mistral,1422.81,1,ok
normalized-qwh-20-166-6_ext.xml.mzn_AND_NODATA,1,fzn2smt,116.01,1,ok
cars/cars.mzn_AND_cars/cars_85_10.dzn,1,izplus,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_10.dzn,1,g12lazyfd,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_10.dzn,1,ortools,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_10.dzn,1,g12fd,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_10.dzn,1,g12cpx,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_10.dzn,1,gecode,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_10.dzn,1,g12mip,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_10.dzn,1,bprolog,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_10.dzn,1,minisatid,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_10.dzn,1,mistral,1800,0,timeout
cars/cars.mzn_AND_cars/cars_85_10.dzn,1,fzn2smt,4.85,1,ok
normalized-t3002-11tsp11-1900581320.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-t3002-11tsp11-1900581320.xml.mzn_AND_NODATA,1,g12lazyfd,968.46,1,ok
normalized-t3002-11tsp11-1900581320.xml.mzn_AND_NODATA,1,ortools,102.04,1,ok
normalized-t3002-11tsp11-1900581320.xml.mzn_AND_NODATA,1,g12fd,46.55,1,ok
normalized-t3002-11tsp11-1900581320.xml.mzn_AND_NODATA,1,g12cpx,173.55,1,ok
normalized-t3002-11tsp11-1900581320.xml.mzn_AND_NODATA,1,gecode,19.03,1,ok
normalized-t3002-11tsp11-1900581320.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-t3002-11tsp11-1900581320.xml.mzn_AND_NODATA,1,bprolog,26.55,1,ok
normalized-t3002-11tsp11-1900581320.xml.mzn_AND_NODATA,1,minisatid,1344.99,1,ok
normalized-t3002-11tsp11-1900581320.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-t3002-11tsp11-1900581320.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-rand-2-40-19-443-230-9_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,other
normalized-rand-2-40-19-443-230-9_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-rand-2-40-19-443-230-9_ext.xml.mzn_AND_NODATA,1,ortools,273.55,1,ok
normalized-rand-2-40-19-443-230-9_ext.xml.mzn_AND_NODATA,1,g12fd,1514.78,1,ok
normalized-rand-2-40-19-443-230-9_ext.xml.mzn_AND_NODATA,1,g12cpx,1800,0,other
normalized-rand-2-40-19-443-230-9_ext.xml.mzn_AND_NODATA,1,gecode,723.82,1,ok
normalized-rand-2-40-19-443-230-9_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,other
normalized-rand-2-40-19-443-230-9_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,other
normalized-rand-2-40-19-443-230-9_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,other
normalized-rand-2-40-19-443-230-9_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-rand-2-40-19-443-230-9_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-os-taillard-15-95-2.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,timeout
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,other
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,ortools,472.68,1,ok
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,g12cpx,1564.16,1,ok
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,gecode,221.72,1,ok
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,minisatid,1800,0,other
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,minisatid,73.93,1,ok
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-js-taillard-15-95-5.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13000_2600_100.dzn,1,izplus,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13000_2600_100.dzn,1,g12lazyfd,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13000_2600_100.dzn,1,ortools,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13000_2600_100.dzn,1,g12fd,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13000_2600_100.dzn,1,g12cpx,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13000_2600_100.dzn,1,gecode,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13000_2600_100.dzn,1,g12mip,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13000_2600_100.dzn,1,bprolog,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13000_2600_100.dzn,1,minisatid,1800,0,other
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13000_2600_100.dzn,1,mistral,1800,0,timeout
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13000_2600_100.dzn,1,fzn2smt,0.71,1,ok
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-js-taillard-20-95-8.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-t3002-11tsp11-1900567135.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-t3002-11tsp11-1900567135.xml.mzn_AND_NODATA,1,g12lazyfd,85.55,1,ok
normalized-t3002-11tsp11-1900567135.xml.mzn_AND_NODATA,1,ortools,25.4,1,ok
normalized-t3002-11tsp11-1900567135.xml.mzn_AND_NODATA,1,g12fd,11.34,1,ok
normalized-t3002-11tsp11-1900567135.xml.mzn_AND_NODATA,1,g12cpx,31.42,1,ok
normalized-t3002-11tsp11-1900567135.xml.mzn_AND_NODATA,1,gecode,5.2,1,ok
normalized-t3002-11tsp11-1900567135.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-t3002-11tsp11-1900567135.xml.mzn_AND_NODATA,1,bprolog,6.82,1,ok
normalized-t3002-11tsp11-1900567135.xml.mzn_AND_NODATA,1,minisatid,241.57,1,ok
normalized-t3002-11tsp11-1900567135.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-t3002-11tsp11-1900567135.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,timeout
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,timeout
normalized-super-os-taillard-10-10.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-super-os-taillard-10-10.xml.mzn_AND_NODATA,1,g12lazyfd,1800,0,timeout
normalized-super-os-taillard-10-10.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-super-os-taillard-10-10.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-super-os-taillard-10-10.xml.mzn_AND_NODATA,1,g12cpx,1800,0,timeout
normalized-super-os-taillard-10-10.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-super-os-taillard-10-10.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-super-os-taillard-10-10.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-super-os-taillard-10-10.xml.mzn_AND_NODATA,1,minisatid,6.79,1,ok
normalized-super-os-taillard-10-10.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-super-os-taillard-10-10.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-pigeons-13.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-pigeons-13.xml.mzn_AND_NODATA,1,g12lazyfd,12.61,1,ok
normalized-pigeons-13.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-pigeons-13.xml.mzn_AND_NODATA,1,g12fd,1343.91,1,ok
normalized-pigeons-13.xml.mzn_AND_NODATA,1,g12cpx,4.57,1,ok
normalized-pigeons-13.xml.mzn_AND_NODATA,1,gecode,907.51,1,ok
normalized-pigeons-13.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-pigeons-13.xml.mzn_AND_NODATA,1,bprolog,295.75,1,ok
normalized-pigeons-13.xml.mzn_AND_NODATA,1,minisatid,48.93,1,ok
normalized-pigeons-13.xml.mzn_AND_NODATA,1,mistral,1800,0,other
normalized-pigeons-13.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,timeout
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,izplus,17.36,1,ok
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,g12lazyfd,1.05,1,ok
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,ortools,9.47,1,ok
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,g12fd,14.85,1,ok
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,g12cpx,1.76,1,ok
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,gecode,16.71,1,ok
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,bprolog,8.12,1,ok
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,minisatid,3.7,1,ok
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,mistral,36.9,1,ok
normalized-par-16-1-c.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,other
normalized-pigeons-15.xml.mzn_AND_NODATA,1,izplus,1800,0,timeout
normalized-pigeons-15.xml.mzn_AND_NODATA,1,g12lazyfd,445.65,1,ok
normalized-pigeons-15.xml.mzn_AND_NODATA,1,ortools,1800,0,timeout
normalized-pigeons-15.xml.mzn_AND_NODATA,1,g12fd,1800,0,timeout
normalized-pigeons-15.xml.mzn_AND_NODATA,1,g12cpx,164.79,1,ok
normalized-pigeons-15.xml.mzn_AND_NODATA,1,gecode,1800,0,timeout
normalized-pigeons-15.xml.mzn_AND_NODATA,1,g12mip,1800,0,timeout
normalized-pigeons-15.xml.mzn_AND_NODATA,1,bprolog,1800,0,timeout
normalized-pigeons-15.xml.mzn_AND_NODATA,1,minisatid,1800,0,timeout
normalized-pigeons-15.xml.mzn_AND_NODATA,1,mistral,1800,0,timeout
normalized-pigeons-15.xml.mzn_AND_NODATA,1,fzn2smt,1800,0,timeout
normalized-fpga12-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,izplus,0.08,1,ok
normalized-fpga12-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,g12lazyfd,0.07,1,ok
normalized-fpga12-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,ortools,720.02,1,ok
normalized-fpga12-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,g12fd,920.1,1,ok
normalized-fpga12-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,g12cpx,0.07,1,ok
normalized-fpga12-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,gecode,1747.86,1,ok
normalized-fpga12-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,g12mip,0.41,1,ok
normalized-fpga12-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,bprolog,356.68,1,ok
normalized-fpga12-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,minisatid,0.08,1,ok
normalized-fpga12-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,mistral,0.05,1,ok
normalized-fpga12-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,fzn2smt,0.1,1,ok
