@RELATION FEATURE_VALUES_MIP-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE probtype NUMERIC
@ATTRIBUTE n_vars NUMERIC
@ATTRIBUTE n_constr NUMERIC
@ATTRIBUTE n_nzcnt NUMERIC
@ATTRIBUTE nq_vars NUMERIC
@ATTRIBUTE nq_constr NUMERIC
@ATTRIBUTE nq_nzcnt NUMERIC
@ATTRIBUTE lp_avg NUMERIC
@ATTRIBUTE lp_l2_avg NUMERIC
@ATTRIBUTE lp_linf NUMERIC
@ATTRIBUTE lp_objval NUMERIC
@ATTRIBUTE num_b_variables NUMERIC
@ATTRIBUTE num_i_variables NUMERIC
@ATTRIBUTE num_c_variables NUMERIC
@ATTRIBUTE num_s_variables NUMERIC
@ATTRIBUTE num_n_variables NUMERIC
@ATTRIBUTE ratio_b_variables NUMERIC
@ATTRIBUTE ratio_i_variables NUMERIC
@ATTRIBUTE ratio_c_variables NUMERIC
@ATTRIBUTE ratio_s_variables NUMERIC
@ATTRIBUTE ratio_n_variables NUMERIC
@ATTRIBUTE num_i+_variables NUMERIC
@ATTRIBUTE ratio_i+_variables NUMERIC
@ATTRIBUTE num_unbounded_disc NUMERIC
@ATTRIBUTE ratio_unbounded_disc NUMERIC
@ATTRIBUTE support_size_avg NUMERIC
@ATTRIBUTE support_size_median NUMERIC
@ATTRIBUTE support_size_varcoef NUMERIC
@ATTRIBUTE support_size_q90mq10 NUMERIC
@ATTRIBUTE rhs_c_0_avg NUMERIC
@ATTRIBUTE rhs_c_0_varcoef NUMERIC
@ATTRIBUTE rhs_c_1_avg NUMERIC
@ATTRIBUTE rhs_c_1_varcoef NUMERIC
@ATTRIBUTE rhs_c_2_avg NUMERIC
@ATTRIBUTE rhs_c_2_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg0_avg NUMERIC
@ATTRIBUTE vcg_constr_deg0_median NUMERIC
@ATTRIBUTE vcg_constr_deg0_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg0_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg0_avg NUMERIC
@ATTRIBUTE vcg_var_deg0_median NUMERIC
@ATTRIBUTE vcg_var_deg0_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg0_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight0_avg NUMERIC
@ATTRIBUTE vcg_constr_weight0_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight0_avg NUMERIC
@ATTRIBUTE vcg_var_weight0_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized0_avg NUMERIC
@ATTRIBUTE A_ij_normalized0_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs0_varcoef NUMERIC
@ATTRIBUTE obj_coefs0_avg NUMERIC
@ATTRIBUTE obj_coefs0_std NUMERIC
@ATTRIBUTE obj_coef_per_constr0_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr0_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr0_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr0_std NUMERIC
@ATTRIBUTE vcg_constr_deg1_avg NUMERIC
@ATTRIBUTE vcg_constr_deg1_median NUMERIC
@ATTRIBUTE vcg_constr_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg1_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg1_avg NUMERIC
@ATTRIBUTE vcg_var_deg1_median NUMERIC
@ATTRIBUTE vcg_var_deg1_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg1_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight1_avg NUMERIC
@ATTRIBUTE vcg_constr_weight1_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight1_avg NUMERIC
@ATTRIBUTE vcg_var_weight1_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized1_avg NUMERIC
@ATTRIBUTE A_ij_normalized1_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs1_varcoef NUMERIC
@ATTRIBUTE obj_coefs1_avg NUMERIC
@ATTRIBUTE obj_coefs1_std NUMERIC
@ATTRIBUTE obj_coef_per_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr1_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr1_std NUMERIC
@ATTRIBUTE vcg_constr_deg2_avg NUMERIC
@ATTRIBUTE vcg_constr_deg2_median NUMERIC
@ATTRIBUTE vcg_constr_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_constr_deg2_q90mq10 NUMERIC
@ATTRIBUTE vcg_var_deg2_avg NUMERIC
@ATTRIBUTE vcg_var_deg2_median NUMERIC
@ATTRIBUTE vcg_var_deg2_varcoef NUMERIC
@ATTRIBUTE vcg_var_deg2_q90mq10 NUMERIC
@ATTRIBUTE vcg_constr_weight2_avg NUMERIC
@ATTRIBUTE vcg_constr_weight2_varcoef NUMERIC
@ATTRIBUTE vcg_var_weight2_avg NUMERIC
@ATTRIBUTE vcg_var_weight2_varcoef NUMERIC
@ATTRIBUTE A_ij_normalized2_avg NUMERIC
@ATTRIBUTE A_ij_normalized2_varcoef NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_avg NUMERIC
@ATTRIBUTE a_normalized_varcoefs2_varcoef NUMERIC
@ATTRIBUTE obj_coefs2_avg NUMERIC
@ATTRIBUTE obj_coefs2_std NUMERIC
@ATTRIBUTE obj_coef_per_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_constr2_std NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_avg NUMERIC
@ATTRIBUTE obj_coef_per_sqr_constr2_std NUMERIC
@ATTRIBUTE mipgap NUMERIC
@ATTRIBUTE nodecnt NUMERIC
@ATTRIBUTE clqcnt NUMERIC
@ATTRIBUTE covcnt NUMERIC
@ATTRIBUTE itcnt_max NUMERIC
@ATTRIBUTE numnewsolution_sum NUMERIC
@ATTRIBUTE newin_sum NUMERIC
@ATTRIBUTE nodeleft_avg NUMERIC
@ATTRIBUTE nodeleft_varcoef NUMERIC
@ATTRIBUTE diffObj_avg NUMERIC
@ATTRIBUTE diffObj_median NUMERIC
@ATTRIBUTE diffObj_varcoef NUMERIC
@ATTRIBUTE diffObj_q90mq10 NUMERIC
@ATTRIBUTE numfeas NUMERIC
@ATTRIBUTE iinf_avg NUMERIC
@ATTRIBUTE iinf_median NUMERIC
@ATTRIBUTE iinf_varcoef NUMERIC
@ATTRIBUTE iinf_q90mq10 NUMERIC
@ATTRIBUTE diffBestInt_avg NUMERIC
@ATTRIBUTE diffBestInt_median NUMERIC
@ATTRIBUTE diffBestInt_varcoef NUMERIC
@ATTRIBUTE diffBestInt_q90mq10 NUMERIC
@ATTRIBUTE diffBestObjUp_avg NUMERIC
@ATTRIBUTE diffBestObjUp_median NUMERIC
@ATTRIBUTE diffBestObjUp_varcoef NUMERIC
@ATTRIBUTE diffBestObjUp_q90mq10 NUMERIC
@ATTRIBUTE numcuts_sum NUMERIC
@ATTRIBUTE diffGap_avg NUMERIC
@ATTRIBUTE diffGap_median NUMERIC
@ATTRIBUTE diffGap_varcoef NUMERIC
@ATTRIBUTE diffGap_q90mq10 NUMERIC
@ATTRIBUTE pre_t NUMERIC
@ATTRIBUTE rel_t NUMERIC
@ATTRIBUTE new_row NUMERIC
@ATTRIBUTE new_col NUMERIC
@ATTRIBUTE new_nonzero NUMERIC
@ATTRIBUTE clique_table NUMERIC
@ATTRIBUTE cliqueCuts NUMERIC
@ATTRIBUTE impliedBoundCuts NUMERIC
@ATTRIBUTE flowCuts NUMERIC
@ATTRIBUTE mixedIntegerRoundingCuts NUMERIC
@ATTRIBUTE gomoryFractionalCuts NUMERIC

@DATA
neos-933638,1,1,32417,13658,187173,0,0,0,0.0183257,0.0806382,0.5,276,28637,0,3780,0,0,0.883395,0,0.116605,0,0,28637,0.883395,0,0,2,2,0,0,1.73803,0.556247,-512,-512,0.0945497,7.15728,13.4668,9,1.39927,28,6.42281,7,0.174622,3,12.737,1.51581,6.07473,0.196562,0.875963,0.296124,0.0398175,4.11764,1,0,0.160469,0.0278405,0.399083,0.0346719,0.237443,0,1.79207,1,0.857937,1,0.406924,1,-0.217675,-2.00281,-0.786508,-0.622023,-0.304386,-0.469281,0,0,167.5,372.305,36.5365,185.419,36.5365,185.419,13.7043,9,1.37199,28,5.77391,6,0.359782,7,12.5193,1.54779,5.27467,0.469649,0.854361,0.353972,0.0374772,4.12204,20.4148,137.907,4.40211,64.3834,4.6129,64.3696,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.05,-512,8053,8887,42752,22619,0,0,0,0,0
neos-933966,1,1,31762,12047,180618,0,0,0,0.0170424,0.078982,0.5,318,27982,0,3780,0,0,0.88099,0,0.11901,0,0,27982,0.88099,0,0,2,2,0,0,1.76499,0.551697,-512,-512,0.127067,6.15316,14.7236,9,1.33563,28,6.3389,6,0.172465,3,14.1136,1.42254,6.0763,0.187657,0.873988,0.298766,0.0465451,3.84159,1,0,0.162376,0.0272786,0.401528,0.0339326,0.269196,0,1.64766,1,0.857937,1,0.406924,1,-0.246783,-1.84936,-0.786508,-0.622023,-0.304386,-0.469281,0,0,167.5,372.305,36.5365,185.419,36.5365,185.419,14.9928,10,1.30747,28,5.68661,6,0.361123,7,13.8669,1.45459,5.25956,0.47005,0.851933,0.357559,0.0438919,3.85216,20.8152,139.294,4.49127,65.0409,4.70196,65.0269,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.04,-512,6590,8232,37817,20373,0,0,0,0,0
neos-934278,1,1,23123,11495,125577,0,0,0,0.0244428,0.092063,0.5,259.5,19955,0,3168,0,0,0.862994,0,0.137006,0,0,19955,0.862994,0,0,2,2,0,0,1.42397,0.590517,-512,-512,0.101102,6.67897,10.7172,6,1.16397,20,6.17359,6,0.178882,3,9.93597,1.31295,5.72358,0.193123,0.887073,0.256998,0.0573347,3.25032,1,0,0.167143,0.0292165,0.407253,0.0358933,0.207308,0,1.95544,1,0.75221,1,0.573948,1,-0.183123,-2.2764,-0.664457,-0.838896,-0.427106,-0.513468,0,0,167.5,372.305,44.5846,204.668,44.5846,204.668,10.9245,7,1.14066,20,5.43083,6,0.392907,7,9.75285,1.34405,4.84838,0.501917,0.860318,0.341544,0.0537001,3.21323,23.8116,149.226,6.25262,77.281,6.45983,77.2648,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.03,-512,7238,8121,37824,20459,0,0,0,0,0
neos-935627,1,1,10301,7859,40476,0,0,0,0.0670775,0.152377,0.5,2598,7522,0,2779,0,0,0.73022,0,0.26978,0,0,7522,0.73022,0,0,2,2,0,0,1.25724,0.47471,3.41007,0.53902,0,0,5.05395,2,1.16222,9,5.28038,5,0.125924,1,3.86296,1.69237,4.03603,0.356256,0.785839,0.368142,0.0276324,4.90822,9.94337,0.628351,1.91149,0.260795,4.35179,0.381875,0.0963227,0,3.06297,0,0.2724,0,1.63434,1,-0.0609492,-4.99293,-0.172364,-2.85811,-0.331462,-1.02762,0,0,3.45088,10.6811,2.72328,10.8559,2.72328,10.8559,5.15027,2,1.16897,9,3.92933,5,0.586835,6,3.80201,1.73092,2.90069,0.775801,0.758657,0.445268,0.0266601,4.88122,8.19183,6.27459,2.1305,5.6545,3.91245,5.6941,0.570824,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,7455,8279,38929,20983,0,0,0,0,0
neos-935769,1,1,9799,6741,36447,0,0,0,0.0705893,0.156377,0.5,3010,7020,0,2779,0,0,0.7164,0,0.2836,0,0,7020,0.7164,0,0,2,2,0,0,1.26726,0.478302,3.41007,0.53902,0,0,5.29447,2,1.14832,9,5.08405,5,0.149592,2,4.20383,1.59824,4.03675,0.328021,0.774473,0.377877,0.0217784,5.81861,9.93932,0.650241,1.99901,0.325464,4.44538,0.442132,0.112298,0,2.81156,1,0.2724,0,1.63434,1,-0.0710577,-4.60877,-0.172364,-2.85811,-0.331462,-1.02762,0,0,3.45088,10.6811,2.72328,10.8559,2.72328,10.8559,5.40676,2,1.15417,9,3.71946,5,0.611574,6,4.13277,1.63848,2.84305,0.780539,0.745699,0.459547,0.020645,5.80314,8.09919,6.4196,2.20441,5.79699,3.95699,5.8451,0.598339,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,6343,7777,35212,19273,0,0,0,0,0
neos-937511,1,1,11332,8158,44237,0,0,0,0.0621327,0.148362,0.5,3510,8562,0,2770,0,0,0.755559,0,0.244441,0,0,8562,0.755559,0,0,2,2,0,0,1.28728,0.525762,3.3375,0.594445,0,0,5.31013,2,1.17956,10,5.05957,5,0.148718,2,4.20103,1.64165,4.0028,0.332647,0.774719,0.37622,0.0196667,6.17208,9.9423,0.628073,2.00995,0.331454,4.45785,0.440481,0.112405,0,2.81005,1,0.331047,0,1.42152,1,-0.0731797,-4.47097,-0.215523,-2.47526,-0.333755,-1.00721,0,0,6.71841,23.0959,6.04946,23.2657,6.04946,23.2657,5.42253,2,1.18399,10,3.90372,5,0.550092,6,4.12785,1.68354,2.97167,0.729192,0.745833,0.458359,0.0185205,6.17188,9.15425,11.5155,2.99737,11.6366,4.8469,11.5295,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.03,-512,7695,9479,42815,23419,0,0,0,0,0
neos-941262,1,1,9480,6703,35659,0,0,0,0.0748882,0.161254,0.5,2790.5,6710,0,2770,0,0,0.707806,0,0.292194,0,0,6710,0.707806,0,0,2,2,0,0,1.26487,0.467328,3.01875,0.467703,0,0,5.18678,2,1.06722,9,5.18137,5,0.163376,2,4.15262,1.48898,4.14829,0.330669,0.778188,0.366994,0.0585996,3.18236,9.03979,2.76987,1.81847,0.641221,4.04203,1.29308,0.133075,0,2.67485,1,0.322022,0,1.61453,1,-0.0853349,-4.33951,-0.206498,-2.78765,-0.331227,-1.05446,0.000149187,81.8657,7.44043,30.9259,6.72347,31.078,6.72885,31.077,5.31986,2,1.07399,9,3.7615,5,0.621763,6,4.06728,1.5313,2.87584,0.804342,0.744082,0.464542,0.0567943,3.18046,8.57247,16.8943,3.25168,16.9553,4.8271,16.8781,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,6240,7514,34256,18779,0,0,0,0,0
neos-941313,1,1,167910,13189,484080,0,0,0,0.00154059,0.0232351,0.49688,9361,167910,0,0,0,0,1,0,0,0,0,167910,1,0,0,2,2,0,0,114.296,5.05441,7.22449,1.12704,0,0,36.7033,21,1.95872,13,2.88297,3,0.31186,3,86.2446,17.8712,6.77434,2.86389,0.851403,0.395171,0.0373062,4.44926,59.6166,40.8549,24.7381,20.933,37.9974,27.8131,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,36.7033,21,1.95872,13,2.88297,3,0.31186,3,86.2446,17.8712,6.77434,2.86389,0.851403,0.395171,0.0373062,4.44926,59.6166,40.8549,24.7381,20.933,37.9974,27.8131,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.37,-512,12679,116310,365100,224639,0,0,0,0,0
neos-942830,1,1,882,803,13290,0,0,0,0.0804908,0.167199,0.5,12,834,0,48,0,0,0.945578,0,0.0544218,0,0,834,0.945578,0,0,2,2,0,0,2.5,0.405999,0.974684,0.161165,-1.90625,-0.152908,16.4309,15,0.524809,23,15.8201,15,0.140817,6,1.2528,14.7773,1.20624,3.43338,0.593518,0.554114,0.117831,2.45256,0,0,0,0,0,0,0.119552,0,2.71378,1,2,2,0,0,-0.119552,-2.71378,-2,-0,-0.304687,-0.129903,0,0,1,0,0.5,0,0.707107,0,16.5504,15,0.53838,24,15.068,15,0.2529,6,1.13325,16.1334,1.03175,3.96643,0.581525,0.589115,0.117758,2.45607,0.0544218,0.226848,0.0272109,0.113424,0.038482,0.160406,0.214286,2239,17,1,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.01,-512,589,831,9422,278,17,0,0,0,3
neos-957389,1,1,6036,5115,355372,0,0,0,0.00379936,0.0312382,0.45029,1.5,6036,0,0,0,0,1,0,0,0,0,6036,1,0,0,2,2,0,0,0.092176,3.13828,0.606742,0.805076,1,0,69.4764,36,2.64829,64,58.8754,29,1.48671,137,-62.0117,-2.93119,-52.5497,-1.65079,1,0,0.294357,1.41281,0.000497018,0.0157563,0.000134609,0.00668101,0.000229272,0.00820073,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,69.4764,36,2.64829,64,58.8754,29,1.48671,137,-62.0117,-2.93119,-52.5497,-1.65079,1,0,0.294357,1.41281,0.000497018,0.0157563,0.000134609,0.00668101,0.000229272,0.00820073,0,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.15,-512,1778,4831,194467,12223,0,0,0,0,0
net12,1,1,14115,14021,80384,0,0,0,0.12103,0.204948,0.5,17.2495,1603,0,12512,0,0,0.113567,0,0.886433,0,0,1603,0.113567,0,0,2,2,0,0,1.88861,0.481842,0,4.08248e+09,-1,-0,3.94836,3,1.03016,1,34.5352,19,0.471009,32,6.78411,0.896462,59.3387,1.07236,0.993293,0.116402,0.0352436,4.98966,0.210231,1.79174,0.106363,0.945119,0.14663,1.28963,1.78475,1,2.39241,0,2,2,0,0,0,4.62785e+10,0,0,-0.615942,-0.468229,0.000334528,118.406,0,0,0,0,0,0,5.73311,4,1.44752,0,5.69493,2,2.05237,17,6.78411,1.53453,6.73893,4.23453,0.605161,1.17331,0.213607,1.02404,0.0238753,0.607484,0.0120793,0.320285,0.0166523,0.437086,1,0,21,25,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,13838,13900,78556,10292,21,277,3,28,35
netdiversion,1,1,129180,119589,615282,0,0,0,0.00608763,0.0351429,0.5,230.8,129180,0,0,0,0,1,0,0,0,0,129180,1,0,0,2,2,0,0,0.832801,0.44807,0,1.41421e+08,0.00258846,19.6298,5.14497,5,0.355935,5,4.76298,5,0.368559,2,2.9864,0.846659,2.76467,0.290701,0.999979,0.00645542,0.00206912,19.7185,155.74,3931.63,77.7169,1965.82,110.006,2780.09,0,0,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,0,0,-512,-512,-512,-512,-512,-512,5.14497,5,0.355935,5,4.76298,5,0.368559,2,2.9864,0.846659,2.76467,0.290701,0.999979,0.00645542,0.00206912,19.7185,155.74,3931.63,77.7169,1965.82,110.006,2780.09,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.51,-512,99483,128968,495782,307561,0,0,0,0,0
newdano,1,1,505,576,2184,0,0,0,0.150266,0.170843,0.355735,11.7241,56,0,449,0,0,0.110891,0,0.889109,0,0,56,0.110891,0,0,2,2,0,0,0,0,4.5625,1.11246,0,0,0.875,1,1.29099,1,9,9,0,0,-41.0139,-0.710968,-421.857,-0.0205603,0.5,0,0,0,0,0,0,0,0,0,2.91667,1,1.33737,7,3.74165,4,0.685522,2,0.194444,10.5898,0.249443,10.6421,0.00857147,13.6277,0.00407154,23.9792,0.00222717,0.0471403,3.97709e-05,0.000841792,0.000297618,0.00629939,3.79167,2,0.941663,6,4.32475,4,0.677133,7,-40.8194,-0.687719,-46.5584,-2.84794,0.0740953,2.69017,0.662868,0.686164,0.0019802,0.0444553,3.53607e-05,0.000793845,0.000264615,0.00594059,1,180,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,520,449,2072,-512,0,10,183,215,27
nobel-eu-DBE,1,1,3771,879,11313,0,0,0,0.00331515,0.0245611,0.315789,570688,1639,0,2132,0,0,0.434633,0,0.565367,0,0,1639,0.434633,0,0,2,2,0,0,0,0,0,2.03074e+11,-1,-0,5.59386,0,2.4792,40,3,3,0,0,-3831.13,-12.8125,-2054.64,-6.03398,-512,-512,0.0541361,3.15289,97665.7,307898,32555.2,102633,56387.3,177765,7.27645,6,0.870167,6,3,3,0,0,2.42548,3.12839,1,0,0.0515443,1.8752,0.309893,1.63705,0,0,0,0,0,0,12.8703,6,1.44304,36,3,3,0,0,-3828.7,-12.8201,-892.449,-9.22926,0.0515443,1.8752,0.43832,1.74379,42448.7,208680,14149.6,69560.1,24507.8,120482,0.179884,1117,0,3,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.01,-512,852,3726,11206,41,0,0,118,33,4
noswot,1,1,128,182,735,0,0,0,0.381044,1.59726,8.6,-43,75,25,28,0,0,0.585938,0.195312,0.21875,0,0,100,0.78125,0,0,25001.8,2,1.73191,99999,1.75926,4.38654,0,0,-8.29365,-1.24381,2.77473,3,0.639898,1,5.05,7,0.624548,7,-4.65795,-3.56836,-8.47747,-1.51314,0.223064,1.35735,0.866705,0.464572,0.25,0.433013,0.0272222,0.0472026,0.0824781,0.142897,1.26374,2,0.692384,2,8.21429,9,0.278668,6,0.197802,2.61996,1.28571,1.1547,-512,-512,0.021978,6.67083,0,0,0,0,0,0,4.03846,5,0.504916,3,5.74219,7,0.567761,7,-4.46015,-3.70404,-6.34177,-1.9009,0.223064,1.35735,1.11147,0.512585,0.195312,0.396441,0.0212674,0.0432127,0.064436,0.130826,0.0465116,41042,0,7,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0,-512,172,120,685,1,0,2,4,12,8
ns1116954,1,1,12648,131991,410582,0,0,0,0.0219583,0.0820289,0.5,0,7482,0,5166,0,0,0.591556,0,0.408444,0,0,7482,0.591556,0,0,2,2,0,0,0.119789,3.66095,0.953191,0.751195,-1,-0,2.14239,2,0.909392,0,37.7942,39,0.403138,16,-1.60026,-2.66083,-28.2304,-0.593242,0.962553,0.154447,0.000742908,30.8843,0,0,0,0,0,0,0.968293,1,0.491392,0,24.7398,29,0.47684,36,0.968293,0.491392,24.7398,0.47684,1,0,1.69411e-05,363.304,0,0,0,0,0,0,3.11068,3,0.609092,0,32.4622,36,0.472578,22,-0.631967,-6.66465,-6.59503,-4.55065,0.976215,0.122764,0.000750484,30.7914,0,0,0,0,0,0,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.24,-512,117675,11928,374162,60407,0,0,0,0,0
ns1158817,1,1,1.80402e+06,68455,2.84204e+06,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
ns1208400,1,1,2883,4289,81746,0,0,0,0.0385358,0.115703,0.499481,0,2880,0,3,0,0,0.998959,0,0.00104058,0,0,2880,0.998959,0,0,2,2,0,0,1.27065,0.539006,0.99115,0.0944911,1,0,19.0581,0,1.29325,55,28.3819,31,0.407906,24,17.8306,1.32356,26.554,0.348392,0.760928,0.425352,0.0636113,2.71992,0,0,0,0,0,0,0.00139893,0,30.8563,0,2,2,0,0,0,4.31884e+08,0,0,0.333333,0,0,0,7,4.24264,3.5,2.12132,4.94975,3,19.0595,0,1.29328,55,28.3545,31,0.409189,24,17.8306,1.32336,26.5263,0.350064,0.760923,0.425357,0.0647102,2.88858,0.00728408,0.263943,0.00364204,0.131972,0.00515062,0.186636,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,1981,2597,73621,564,0,0,0,1,0
ns1606230,1,1,4173,3503,92133,0,0,0,0.0506982,0.1218,0.5,13.225,3633,0,540,0,0,0.870597,0,0.129403,0,0,3633,0.870597,0,0,2,2,0,0,1.58124,0.730783,0.676259,0.691898,1.02838,0.161469,25.4428,23,0.739564,53,24.5323,23,0.532157,41,24.6874,0.793455,23.804,0.561702,0.741811,0.434379,0.00289111,26.974,0,0,0,0,0,0,0.858407,1,0.493944,1,5.56852,1,2.2628,8,-0.380531,-2.12742,-2.46852,-5.18391,-0.178343,-4.69841,0.00028547,59.1777,267.4,1467.91,79.8343,486.67,142.384,821.504,26.3012,23,0.71783,53,22.0784,22,0.655485,42,24.3069,0.824602,20.4043,0.781995,0.713365,0.538725,0.00273022,26.6578,34.6024,535.621,10.3308,177.107,18.425,299.356,1,0,0,0,-512,0,0,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,0.02,-512,3459,3266,75601,6210,0,0,0,0,0
