@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute CfsSubsetEval_DecisionStumpAUC numeric
@attribute CfsSubsetEval_DecisionStumpErrRate numeric
@attribute CfsSubsetEval_DecisionStumpKappa numeric
@attribute CfsSubsetEval_kNN1NAUC numeric
@attribute CfsSubsetEval_kNN1NErrRate numeric
@attribute CfsSubsetEval_kNN1NKappa numeric
@attribute CfsSubsetEval_NaiveBayesAUC numeric
@attribute CfsSubsetEval_NaiveBayesErrRate numeric
@attribute CfsSubsetEval_NaiveBayesKappa numeric
@attribute ClassEntropy numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute DefaultAccuracy numeric
@attribute Dimensionality numeric
@attribute EquivalentNumberOfAtts numeric
@attribute HoeffdingAdwin.changes numeric
@attribute HoeffdingAdwin.warnings numeric
@attribute HoeffdingDDM.changes numeric
@attribute HoeffdingDDM.warnings numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.00001.Kappa numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.0001.Kappa numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute J48.001.Kappa numeric
@attribute kNN1NAUC numeric
@attribute kNN1NErrRate numeric
@attribute kNN1NKappa numeric
@attribute MajorityClassPercentage numeric
@attribute MajorityClassSize numeric
@attribute MaxAttributeEntropy numeric
@attribute MaxKurtosisOfNumericAtts numeric
@attribute MaxMeansOfNumericAtts numeric
@attribute MaxMutualInformation numeric
@attribute MaxNominalAttDistinctValues numeric
@attribute MaxSkewnessOfNumericAtts numeric
@attribute MaxStdDevOfNumericAtts numeric
@attribute MeanAttributeEntropy numeric
@attribute MeanKurtosisOfNumericAtts numeric
@attribute MeanMeansOfNumericAtts numeric
@attribute MeanMutualInformation numeric
@attribute MeanNominalAttDistinctValues numeric
@attribute MeanSkewnessOfNumericAtts numeric
@attribute MeanStdDevOfNumericAtts numeric
@attribute MinAttributeEntropy numeric
@attribute MinKurtosisOfNumericAtts numeric
@attribute MinMeansOfNumericAtts numeric
@attribute MinMutualInformation numeric
@attribute MinNominalAttDistinctValues numeric
@attribute MinorityClassPerentage numeric
@attribute MinorityClassSize numeric
@attribute MinSkewnessOfNumericAtts numeric
@attribute MinStdDevOfNumericAtts numeric
@attribute NaiveBayesAdwin.changes numeric
@attribute NaiveBayesAdwin.warnings numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesDdm.changes numeric
@attribute NaiveBayesDdm.warnings numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute NoiseToSignalRatio numeric
@attribute NumberOfBinaryFeatures numeric
@attribute NumberOfClasses numeric
@attribute NumberOfFeatures numeric
@attribute NumberOfInstances numeric
@attribute NumberOfInstancesWithMissingValues numeric
@attribute NumberOfMissingValues numeric
@attribute NumberOfNumericFeatures numeric
@attribute NumberOfSymbolicFeatures numeric
@attribute PercentageOfBinaryFeatures numeric
@attribute PercentageOfInstancesWithMissingValues numeric
@attribute PercentageOfMissingValues numeric
@attribute PercentageOfNumericFeatures numeric
@attribute PercentageOfSymbolicFeatures numeric
@attribute Quartile1AttributeEntropy numeric
@attribute Quartile1KurtosisOfNumericAtts numeric
@attribute Quartile1MeansOfNumericAtts numeric
@attribute Quartile1MutualInformation numeric
@attribute Quartile1SkewnessOfNumericAtts numeric
@attribute Quartile1StdDevOfNumericAtts numeric
@attribute Quartile2AttributeEntropy numeric
@attribute Quartile2KurtosisOfNumericAtts numeric
@attribute Quartile2MeansOfNumericAtts numeric
@attribute Quartile2MutualInformation numeric
@attribute Quartile2SkewnessOfNumericAtts numeric
@attribute Quartile2StdDevOfNumericAtts numeric
@attribute Quartile3AttributeEntropy numeric
@attribute Quartile3KurtosisOfNumericAtts numeric
@attribute Quartile3MeansOfNumericAtts numeric
@attribute Quartile3MutualInformation numeric
@attribute Quartile3SkewnessOfNumericAtts numeric
@attribute Quartile3StdDevOfNumericAtts numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute StdvNominalAttDistinctValues numeric

@data
X917_fri_c1_1000_25,1,0.90756,0.137,0.724734,0.90756,0.137,0.724734,0.90756,0.137,0.724734,0.993886,0.682682,0.308,0.378972,0.546,0.026,?,0,0,0,0,0.87127,0.139,0.71874,0.87127,0.139,0.71874,0.87127,0.139,0.71874,0.569621,0.426,0.13945,54.6,546,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,35.219899,-17810.688885,?,-1,0.984719,10944.179153,?,-1.999762,-91638847.147731,?,-1,45.4,454,-75.962778,0,0,0,0.706911,0,0,0.343,0.307502,?,1,2,26,1000,0,0,25,1,3.846154,0,0,96.153846,3.846154,?,-1.207991,-0,?,-0.034875,1,?,-1.12302,0,?,0.033707,1,?,0.595072,0.93357,?,0.724416,1,0.761949,0.233,0.527126,0.761949,0.233,0.527126,0.761949,0.233,0.527126,0.875,0.172,0.649552,0.875,0.172,0.649552,0.875,0.172,0.649552,-1
X918_fri_c4_250_50,1,0.785443,0.236,0.520325,0.785443,0.236,0.520325,0.785443,0.236,0.520325,0.995378,0.709791,0.288,0.418041,0.54,0.204,?,0,0,0,0,0.741997,0.256,0.481361,0.741997,0.256,0.481361,0.741997,0.256,0.481361,0.532367,0.464,0.064818,54,135,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,34.691609,-17551.360275,?,-1,0.971292,10784.843406,?,-1.999762,-91638847.147731,?,-1,46,115,-75.962778,0,0,0,0.642383,0,0,0.368,0.258304,?,1,2,51,250,0,0,50,1,1.960784,0,0,98.039216,1.960784,?,-1.208633,-0,?,-0.03493,1,?,-1.127249,0,?,0.031977,1,?,0.577163,0.832297,?,0.697629,1,0.582448,0.412,0.165857,0.582448,0.412,0.165857,0.582448,0.412,0.165857,0.73752,0.304,0.383317,0.73752,0.304,0.383317,0.73752,0.304,0.383317,-1
X920_fri_c2_500_50,1,0.881166,0.126,0.735827,0.881166,0.126,0.735827,0.881166,0.126,0.735827,0.9765,0.778933,0.234,0.530648,0.59,0.102,?,0,0,0,0,0.855535,0.144,0.701468,0.855535,0.144,0.701468,0.855535,0.144,0.701468,0.560107,0.426,0.120126,59,295,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,34.166924,-17294.498705,?,-1,0.957455,10627.032691,?,-1.999762,-91638847.147731,?,-1,41,205,-75.962778,0,0,0,0.782174,0,0,0.222,0.544185,?,1,2,51,500,0,0,50,1,1.960784,0,0,98.039216,1.960784,?,-1.209723,-0,?,-0.034989,1,?,-1.13025,0,?,0.031588,1,?,0.553977,0.817173,?,0.678968,1,0.693964,0.29,0.392899,0.693964,0.29,0.392899,0.693964,0.29,0.392899,0.870393,0.142,0.702281,0.870393,0.142,0.702281,0.870393,0.142,0.702281,-1
X921_analcatdata_seropositive,1,0.914055,0.068182,0.849085,0.914055,0.068182,0.849085,0.914055,0.068182,0.849085,0.932708,0.831143,0.121212,0.712731,0.651515,0.030303,3.851133,0,0,0,3,0.914055,0.068182,0.849085,0.914055,0.068182,0.849085,0.914055,0.068182,0.849085,0.977629,0.022727,0.950201,65.151515,86,1.584963,11281.768225,26074559.210526,0.24219,3,103.694375,21111483.86778,1.584963,34.14751,-17284.548686,0.24219,3,0.957348,10620.961874,1.584963,-1.999762,-91638847.147731,0.24219,3,34.848485,46,-75.962778,0,0,0,0.965875,2,2,0.068182,0.847536,5.544282,1,2,4,132,0,0,2,2,25,0,0,50,50,1.584963,-1.20974,-0,0.24219,-0.034943,1,1.584963,-1.13025,0,0.24219,0.031588,1,1.584963,0.5555,0.818734,0.24219,0.68121,1,0.933266,0.060606,0.866532,0.933266,0.060606,0.866532,0.933266,0.060606,0.866532,0.867796,0.090909,0.789137,0.867796,0.090909,0.789137,0.867796,0.090909,0.789137,0
X922_fri_c2_100_50,1,0.868432,0.15,0.691104,0.868432,0.15,0.691104,0.868432,0.15,0.691104,0.981454,0.848317,0.15,0.693126,0.58,0.51,?,0,0,0,0,0.860427,0.16,0.671593,0.860427,0.16,0.671593,0.860427,0.16,0.671593,0.559113,0.42,0.120603,58,58,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,33.648245,-17040.209576,?,-1,0.943708,10470.835187,?,-1.999762,-91638847.147731,?,-1,42,42,-75.962778,0,0,0,0.770525,0,0,0.27,0.440299,?,1,2,51,100,0,0,50,1,1.960784,0,0,98.039216,1.960784,?,-1.210823,-0,?,-0.036319,1,?,-1.13205,0,?,0.030706,1,?,0.538567,0.725784,?,0.667308,1,0.79803,0.2,0.59217,0.79803,0.2,0.59217,0.79803,0.2,0.59217,0.835591,0.18,0.623116,0.835591,0.18,0.623116,0.835591,0.18,0.623116,-1
X923_visualizing_soil,1,0.891586,0.116885,0.769307,0.999955,0.000116,0.999766,1,0.054045,0.88961,0.992759,0.891586,0.116885,0.769307,0.550052,0.000579,3.915213,2,0,3,2,0.999871,0.000116,0.999766,0.999871,0.000116,0.999766,0.999871,0.000116,0.999766,0.997189,0.002662,0.994622,55.005208,4753,0.797755,11281.768225,26074559.210526,0.253565,2,103.694375,21111483.86778,0.797755,33.619061,-17025.753591,0.253565,2,0.943126,10461.97017,0.797755,-1.999762,-91638847.147731,0.253565,2,44.994792,3888,-75.962778,0,2,0,0.999679,3,2,0.053235,0.891283,2.14616,2,2,5,8641,0,0,3,2,40,0,0,60,40,0.797755,-1.210832,-0,0.253565,-0.036222,1,0.797755,-1.131942,0,0.253565,0.030723,1,0.797755,0.537086,0.735746,0.253565,0.667203,1,0.999895,0.000116,0.999766,0.999895,0.000116,0.999766,0.999895,0.000116,0.999766,0.999949,0.000116,0.999766,0.999949,0.000116,0.999766,0.999949,0.000116,0.999766,0
X925_visualizing_galaxy,1,0.95834,0.068111,0.862819,0.95834,0.068111,0.862819,0.95834,0.068111,0.862819,0.994954,0.885579,0.167183,0.665028,0.541796,0.01548,?,0,0,3,5,0.937954,0.065015,0.869122,0.937954,0.065015,0.869122,0.937954,0.065015,0.869122,0.929884,0.065015,0.869122,54.179567,175,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,33.570579,-17001.716737,?,-1,0.941529,10447.242235,?,-1.999762,-91638847.147731,?,-1,45.820433,148,-75.962778,0,0,0,0.978224,3,5,0.086687,0.824674,?,1,2,5,323,0,0,4,1,20,0,0,80,20,?,-1.210823,-0,?,-0.036319,1,?,-1.131785,0,?,0.030468,1,?,0.536359,0.737196,?,0.666162,1,0.918938,0.080495,0.837876,0.918938,0.080495,0.837876,0.918938,0.080495,0.837876,0.947297,0.06192,0.875549,0.947297,0.06192,0.875549,0.947297,0.06192,0.875549,-1
X926_fri_c0_500_25,1,0.832205,0.218,0.562671,0.832205,0.218,0.562671,0.832205,0.218,0.562671,0.999711,0.66954,0.36,0.277283,0.51,0.052,?,0,0,0,2,0.711092,0.282,0.436631,0.711092,0.282,0.436631,0.711092,0.282,0.436631,0.614046,0.386,0.228,51,255,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,33.327198,-16882.657096,?,-1,0.93506,10374.089278,?,-1.999762,-91638847.147731,?,-1,49,245,-75.962778,0,0,0,0.891573,0,2,0.184,0.631735,?,1,2,26,500,0,0,25,1,3.846154,0,0,96.153846,3.846154,?,-1.21091,-0,?,-0.03585,1,?,-1.132756,0,?,0.030443,1,?,0.530921,0.71354,?,0.657325,1,0.651261,0.35,0.301676,0.651261,0.35,0.301676,0.651261,0.35,0.301676,0.779408,0.256,0.486398,0.779408,0.256,0.486398,0.779408,0.256,0.486398,-1
X931_disclosure_z,1,0.5,0.47432,0,0.5,0.47432,0,0.5,0.47432,0,0.998096,0.5,0.47432,0.000654,0.52568,0.006042,?,0,0,0,4,0.5,0.47432,0,0.5,0.47432,0,0.5,0.47432,0,0.513087,0.486405,0.026133,52.567976,348,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,32.893107,-16611.310237,?,-1,0.934187,10226.568049,?,-1.999762,-91638847.147731,?,-1,47.432024,314,-75.962778,0,0,0,0.582729,1,18,0.425982,0.143918,?,1,2,4,662,0,0,3,1,25,0,0,75,25,?,-1.210279,-0,?,-0.0358,1,?,-1.13001,0,?,0.031127,1,?,0.535697,0.915647,?,0.660949,1,0.475803,0.522659,-0.048408,0.475803,0.522659,-0.048408,0.475803,0.522659,-0.048408,0.526567,0.468278,0.041279,0.526567,0.468278,0.041279,0.526567,0.468278,0.041279,-1
X932_fri_c4_100_50,1,0.677963,0.43,0.137931,0.677963,0.43,0.137931,0.677963,0.43,0.137931,0.989588,0.5,0.5,0,0.56,0.51,?,0,0,0,2,0.497565,0.5,-0.009693,0.497565,0.5,-0.009693,0.497565,0.5,-0.009693,0.472403,0.52,-0.055195,56,56,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,32.431611,-16385.306016,?,-1,0.922885,10087.444674,?,-1.999762,-91638847.147731,?,-1,44,44,-75.962778,0,0,0,0.418019,0,2,0.52,-0.060359,?,1,2,51,100,0,0,50,1,1.960784,0,0,98.039216,1.960784,?,-1.210442,-0,?,-0.035795,1,?,-1.13001,0,?,0.031829,1,?,0.523916,0.831092,?,0.639469,1,0.575487,0.41,0.153592,0.575487,0.41,0.153592,0.575487,0.41,0.153592,0.678977,0.35,0.239791,0.678977,0.35,0.239791,0.678977,0.35,0.239791,-1
X933_fri_c4_250_25,1,0.840203,0.192,0.610794,0.840203,0.192,0.610794,0.840203,0.192,0.610794,0.994407,0.729296,0.252,0.490983,0.544,0.104,?,0,0,0,0,0.770833,0.216,0.562767,0.770833,0.216,0.562767,0.770833,0.216,0.562767,0.555857,0.44,0.111872,54.4,136,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,32.205985,-16274.594489,?,-1,0.917474,10019.293021,?,-1.999762,-91638847.147731,?,-1,45.6,114,-75.962778,0,0,0,0.707108,0,0,0.292,0.405963,?,1,2,26,250,0,0,25,1,3.846154,0,0,96.153846,3.846154,?,-1.210652,-0,?,-0.035645,1,?,-1.130602,0,?,0.031849,1,?,0.516653,0.82105,?,0.629107,1,0.654863,0.34,0.311272,0.654863,0.34,0.311272,0.654863,0.34,0.311272,0.692789,0.284,0.42471,0.692789,0.284,0.42471,0.692789,0.284,0.42471,-1
X934_socmob,1,0.913529,0.072664,0.786284,0.913529,0.072664,0.786284,0.913529,0.072664,0.786284,0.762812,0.902769,0.081315,0.772452,0.778547,0.00519,8.187503,1,0,0,2,0.90752,0.07526,0.785049,0.90752,0.07526,0.785049,0.90752,0.07526,0.785049,0.928179,0.063149,0.813478,77.854671,900,4.087463,11281.768225,26074559.210526,0.17406,17,103.694375,21111483.86778,2.543731,32.219289,-16270.192561,0.093168,9.5,0.919167,10016.597821,1,-1.999762,-91638847.147731,0.03845,2,22.145329,256,-75.962778,0,1,0,0.972843,0,2,0.073529,0.771086,26.302664,3,2,6,1156,0,0,1,5,50,0,0,16.666667,83.333333,1,-1.210611,-0,0.042072,-0.035608,1,2.543731,-1.130538,0,0.080081,0.031869,1,4.087463,0.517523,0.82125,0.157351,0.630802,1,0.900276,0.076125,0.776107,0.900276,0.076125,0.776107,0.900276,0.076125,0.776107,0.887982,0.07872,0.766154,0.887982,0.07872,0.766154,0.887982,0.07872,0.766154,8.660254
X935_fri_c1_250_10,1,0.814156,0.172,0.649266,0.814156,0.172,0.649266,0.814156,0.172,0.649266,0.989588,0.735325,0.256,0.480519,0.56,0.044,?,0,0,0,1,0.786494,0.192,0.611147,0.786494,0.192,0.611147,0.786494,0.192,0.611147,0.706494,0.284,0.41746,56,140,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,32.129264,-16226.349412,?,-1,0.916704,9989.608875,?,-1.999762,-91638847.147731,?,-1,44,110,-75.962778,0,0,0,0.72987,0,11,0.308,0.373168,?,1,2,11,250,0,0,10,1,9.090909,0,0,90.909091,9.090909,?,-1.210806,-0,?,-0.035682,1,?,-1.130886,0,?,0.03175,1,?,0.513057,0.819739,?,0.624016,1,0.796753,0.196,0.598755,0.796753,0.196,0.598755,0.796753,0.196,0.598755,0.836234,0.192,0.609629,0.836234,0.192,0.609629,0.836234,0.192,0.609629,-1
X936_fri_c3_500_10,1,0.875419,0.154,0.688158,0.875419,0.154,0.688158,0.875419,0.154,0.688158,0.994407,0.665328,0.31,0.374051,0.544,0.022,?,0,0,0,0,0.820562,0.19,0.61717,0.820562,0.19,0.61717,0.820562,0.19,0.61717,0.640093,0.358,0.27969,54.4,272,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,32.040854,-16182.741916,?,-1,0.914667,9962.764992,?,-1.999762,-91638847.147731,?,-1,45.6,228,-75.962778,0,0,0,0.636481,0,0,0.388,0.219605,?,1,2,11,500,0,0,10,1,9.090909,0,0,90.909091,9.090909,?,-1.210823,-0,?,-0.035782,1,?,-1.130978,0,?,0.031605,1,?,0.512502,0.817173,?,0.622323,1,0.810533,0.188,0.621066,0.810533,0.188,0.621066,0.810533,0.188,0.621066,0.86031,0.172,0.658166,0.86031,0.172,0.658166,0.86031,0.172,0.658166,-1
X937_fri_c3_500_50,1,0.830438,0.178,0.635986,0.830438,0.178,0.635986,0.830438,0.178,0.635986,0.988149,0.615818,0.396,0.177686,0.564,0.102,?,0,0,0,2,0.785461,0.238,0.516826,0.785461,0.238,0.516826,0.785461,0.238,0.516826,0.526921,0.462,0.054209,56.4,282,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,31.601866,-15968.173606,?,-1,0.903579,9830.681128,?,-1.999762,-91638847.147731,?,-1,43.6,218,-75.962778,0,0,0,0.650986,0,1,0.396,0.206375,?,1,2,51,500,0,0,50,1,1.960784,0,0,98.039216,1.960784,?,-1.211564,-0,?,-0.035682,1,?,-1.132832,0,?,0.031588,1,?,0.494382,0.716131,?,0.591875,1,0.653182,0.346,0.303363,0.653182,0.346,0.303363,0.653182,0.346,0.303363,0.80259,0.232,0.52778,0.80259,0.232,0.52778,0.80259,0.232,0.52778,-1
X941_lowbwt,1,0.840404,0.185185,0.624809,0.840404,0.185185,0.624809,0.840404,0.185185,0.624809,0.998364,0.82413,0.164021,0.665983,0.52381,0.05291,11.402739,0,0,2,1,0.843154,0.174603,0.645887,0.843154,0.174603,0.645887,0.843154,0.174603,0.645887,0.708754,0.301587,0.394537,52.380952,99,1.740499,11281.768225,26074559.210526,0.453277,6,103.694375,21111483.86778,0.962177,31.436299,-15555.017451,0.087555,3,0.902607,10094.827568,0.341154,-2.004386,-91638847.147731,0.007199,2,47.619048,90,-75.962778,0,0,0,0.864422,2,1,0.174603,0.646609,9.989437,5,2,10,189,0,0,2,8,50,0,0,20,80,0.605187,-1.211264,-0,0.011298,-0.03585,1,0.895662,-1.130814,0,0.027772,0.031789,1,1.420466,0.524338,0.835069,0.053291,0.617206,1,0.748036,0.248677,0.500253,0.748036,0.248677,0.500253,0.748036,0.248677,0.500253,0.82413,0.164021,0.665983,0.82413,0.164021,0.665983,0.82413,0.164021,0.665983,1.527525
X943_fri_c0_500_10,1,0.848123,0.182,0.633041,0.848123,0.182,0.633041,0.848123,0.182,0.633041,0.999065,0.702751,0.326,0.349872,0.518,0.022,?,0,0,0,3,0.80675,0.218,0.562993,0.80675,0.218,0.562993,0.80675,0.218,0.562993,0.726926,0.272,0.454508,51.8,259,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,31.334223,-15505.712273,?,-1,0.899652,10063.194881,?,-2.004386,-91638847.147731,?,-1,48.2,241,-75.962778,0,0,0,0.89468,0,3,0.198,0.603429,?,1,2,11,500,0,0,10,1,9.090909,0,0,90.909091,9.090909,?,-1.211264,-0,?,-0.036642,1,?,-1.131076,0,?,0.031445,1,?,0.520375,0.83401,?,0.606928,1,0.789079,0.21,0.578909,0.789079,0.21,0.578909,0.789079,0.21,0.578909,0.850246,0.206,0.585253,0.850246,0.206,0.585253,0.850246,0.206,0.585253,-1
X944_echoMonths,1,0.774148,0.2,0.597811,0.774148,0.2,0.597811,0.774148,0.2,0.597811,0.999829,0.774148,0.2,0.597811,0.507692,0.076923,5.361787,0,0,0,3,0.798059,0.2,0.598575,0.798059,0.2,0.598575,0.798059,0.2,0.598575,0.676373,0.323077,0.353081,50.769231,66,0.907696,11281.768225,26074559.210526,0.338359,2,103.694375,21111483.86778,0.757022,31.287263,-15481.383621,0.186473,2,0.899466,10047.427642,0.673299,-2.004386,-91638847.147731,0.011595,2,49.230769,64,-75.962778,0,0,0,0.792377,0,3,0.223077,0.552788,3.059684,4,2,10,130,69,97,6,4,40,53.076923,7.461538,60,40,0.673299,-1.211233,-0,0.011595,-0.036329,1,0.69007,-1.130866,0,0.209465,0.031707,1,0.907696,0.525184,0.843989,0.338359,0.615898,1,0.723082,0.307692,0.38447,0.723082,0.307692,0.38447,0.723082,0.307692,0.38447,0.774148,0.2,0.597811,0.774148,0.2,0.597811,0.774148,0.2,0.597811,0
X945_kidney,1,0.609722,0.447368,0.134048,0.609722,0.447368,0.134048,0.609722,0.447368,0.134048,0.998001,0.660069,0.315789,0.385445,0.526316,0.092105,48.03055,0,0,0,1,0.758681,0.302632,0.388811,0.758681,0.302632,0.388811,0.758681,0.302632,0.388811,0.675,0.328947,0.34663,52.631579,40,1.888596,11281.768225,26074559.210526,0.027799,4,103.694375,21111483.86778,1.16994,31.263262,-15469.217351,0.020778,2.666667,0.899081,10039.60055,0.789749,-2.004386,-91638847.147731,0.01653,2,47.368421,36,-75.962778,0,0,0,0.730556,0,2,0.342105,0.321429,55.30542,3,2,7,76,0,0,3,4,42.857143,0,0,42.857143,57.142857,0.789749,-1.211251,-0,0.01653,-0.036339,1,0.831474,-1.130845,0,0.018007,0.031664,1,1.888596,0.525606,0.851076,0.027799,0.616064,1,0.681944,0.315789,0.364903,0.681944,0.315789,0.364903,0.681944,0.315789,0.364903,0.722569,0.342105,0.310056,0.722569,0.342105,0.310056,0.722569,0.342105,0.310056,1.154701
X946_visualizing_ethanol,1,0.572868,0.443182,0.111801,0.568992,0.431818,0.1377,0.555814,0.443182,0.10625,0.999627,0.572868,0.443182,0.111801,0.511364,0.034091,?,0,0,0,3,0.48863,0.511364,-0.022727,0.48863,0.511364,-0.022727,0.48863,0.511364,-0.022727,0.497674,0.5,-0.00467,51.136364,45,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,31.246239,-15461.142103,?,-1,0.898766,10034.363364,?,-2.004386,-91638847.147731,?,-1,48.863636,43,-75.962778,0,0,0,0.60646,0,0,0.409091,0.183084,?,1,2,3,88,0,0,2,1,33.333333,0,0,66.666667,33.333333,?,-1.211268,-0,?,-0.036319,1,?,-1.130886,0,?,0.03175,1,?,0.524761,0.86459,?,0.615731,1,0.601809,0.397727,0.203723,0.601809,0.397727,0.203723,0.601809,0.397727,0.203723,0.544444,0.477273,0.036998,0.544444,0.477273,0.036998,0.544444,0.477273,0.036998,-1
X947_arsenic.male.bladder,1,0.499533,0.042934,0,0.499533,0.042934,0,0.499533,0.042934,0,0.255586,0.760202,0.019678,0.693454,0.957066,0.008945,1.517145,0,0,0,0,0.499533,0.042934,0,0.499533,0.042934,0,0.499533,0.042934,0,0.751324,0.035778,0.546597,95.706619,535,5.426265,11281.768225,26074559.210526,0.168465,43,103.694375,21111483.86778,5.426265,31.248289,-15441.984981,0.168465,43,0.900679,10080.921634,5.426265,-2.004386,-91638847.147731,0.168465,43,4.293381,24,-75.962778,0,0,0,0.872975,0,2,0.019678,0.693454,31.210082,1,2,5,559,0,0,3,2,20,0,0,60,40,5.426265,-1.211271,-0,0.168465,-0.036222,1,5.426265,-1.130866,0,0.168465,0.031789,1,5.426265,0.525184,0.907255,0.168465,0.615898,1,0.763357,0.033989,0.560152,0.763357,0.033989,0.560152,0.763357,0.033989,0.560152,0.855452,0.019678,0.693454,0.855452,0.019678,0.693454,0.855452,0.019678,0.693454,0
X948_quake,1,0.499535,0.444904,0,0.499535,0.444904,0,0.499535,0.444904,0,0.991223,0.501012,0.482553,0.000403,0.555096,0.001837,?,0,0,0,16,0.503551,0.471074,0.004461,0.503551,0.471074,0.004461,0.503551,0.471074,0.004461,0.514123,0.479339,0.028145,55.509642,1209,?,11281.768225,26074559.210526,?,-1,103.694375,21111483.86778,-1,31.22625,-15429.88204,?,-1,0.900616,10073.113122,?,-2.004386,-91638847.147731,?,-1,44.490358,969,-75.962778,0,0,0,0.505074,1,9,0.464187,0.000311,?,1,2,4,2178,0,0,3,1,25,0,0,75,25,?,-1.211261,-0,?,-0.036299,1,?,-1.130742,0,?,0.031829,1,?,0.525606,0.937294,?,0.616064,1,0.491788,0.500918,-0.015503,0.491788,0.500918,-0.015503,0.491788,0.500918,-0.015503,0.506855,0.475207,0.026033,0.506855,0.475207,0.026033,0.506855,0.475207,0.026033,-1
X949_arsenic.female.bladder,1,0.499478,0.143113,0,0.499478,0.143113,0,0.499478,0.143113,0,0.592333,0.710451,0.143113,0,0.856887,0.008945,3.968792,0,0,1,2,0.499478,0.143113,0,0.499478,0.143113,0,0.499478,0.143113,0,0.585947,0.209302,0.176627,85.68873,479,5.426265,11281.768225,26074559.210526,0.149248,43,103.694375,21111483.86778,5.426265,31.228771,-15411.640891,0.149248,43,0.902537,10112.41811,5.426265,-2.004386,-91638847.147731,0.149248,43,14.31127,80,-75.962778,0,0,0,0.714733,1,2,0.13059,0.207677,35.357448,1,2,5,559,0,0,3,2,20,0,0,60,40,5.426265,-1.211264,-0,0.149248,-0.036068,1,5.426265,-1.130704,0,0.149248,0.031849,1,5.426265,0.525789,0.948697,0.149248,0.617206,1,0.585269,0.220036,0.159727,0.585269,0.220036,0.159727,0.585269,0.220036,0.159727,0.499478,0.143113,0,0.499478,0.143113,0,0.499478,0.143113,0,0
X950_arsenic.female.lung,1,0.486842,0.033989,0,0.486842,0.033989,0,0.486842,0.033989,0,0.214019,0.842105,0.010733,0.807175,0.966011,0.008945,1.31123,0,0,0,2,0.486842,0.033989,0,0.486842,0.033989,0,0.486842,0.033989,0,0.834552,0.021467,0.673099,96.601073,540,5.426265,11281.768225,26074559.210526,0.16322,43,103.694375,21111483.86778,5.426265,31.231289,-15393.428208,0.16322,43,0.904455,10151.661763,5.426265,-2.004386,-91638847.147731,0.16322,43,3.398927,19,-75.962778,0,0,0,0.812232,0,3,0.010733,0.807175,32.245046,1,2,5,559,0,0,3,2,20,0,0,60,40,5.426265,-1.211268,-0,0.16322,-0.035897,1,5.426265,-1.130666,0,0.16322,0.031869,1,5.426265,0.525972,0.984448,0.16322,0.618347,1,0.83655,0.021467,0.673099,0.83655,0.021467,0.673099,0.83655,0.021467,0.673099,0.83538,0.010733,0.807175,0.83538,0.010733,0.807175,0.83538,0.010733,0.807175,0
